packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-MIM-ATTR-012,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAtimeManagerState` with datatype `HLAtimeState`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-013,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAlogicalTime` with datatype `HLAlogicalTime`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-014,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAlookahead` with datatype `HLAtimeInterval`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-015,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAGALT` with datatype `HLAlogicalTime`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-016,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLALITS` with datatype `HLAlogicalTime`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-017,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAROlength` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-018,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLATSOlength` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-019,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAreflectionsReceived` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-020,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAupdatesSent` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-021,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAinteractionsReceived` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-022,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAinteractionsSent` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-023,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAobjectInstancesThatCanBeDeleted` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-024,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAobjectInstancesUpdated` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-025,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAobjectInstancesReflected` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-026,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAobjectInstancesDeleted` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-027,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAobjectInstancesRemoved` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-028,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAobjectInstancesRegistered` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
HLA1516.1-MIM-ATTR-029,HLA1516.1-MOM-11.6-001;HLA1516.1-MOM-11.1-004,IEEE 1516.1-2010 (2010 edition),11.6,MIM-OBJECT-ATTRIBUTES,MIM_ATTR,Standard MIM object `HLAobjectRoot.HLAmanager.HLAfederate` shall expose attribute `HLAobjectInstancesDiscovered` with datatype `HLAcount`.,MIM XML parse/static test + MOM attribute reflection test,tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_standard_mom_definitions_and_catalog_metadata;tests/factories/test_fom_omt_parsing.py::test_merge_with_standard_mim_preserves_mom_table_definitions_without_alteration;tests/mom/test_mom_catalog_validation_v012.py::test_mom_catalog_is_derived_from_standard_mim_and_exposes_validation_matrix,mapped,mom_catalog,hla_1516_requirements_master_v1_0.csv,"This imported MIM attribute row is directly covered by exact standard-MIM object-class equality checks, including declared attributes and datatypes."
