packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.2-XML-ELEM-024,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `basicData` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-025,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `basicDataRepresentations` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-026,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `cancelAttributeOwnershipAcquisition` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-027,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `cancelNegotiatedAttributeOwnershipDivestiture` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-028,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `capability` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-029,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `cardinality` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-030,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `changeAttributeOrderType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-031,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `changeInteractionOrderType` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-032,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `commitRegionModifications` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-033,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `confirmAttributeOwnershipAcquisitionCancellation` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-034,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `confirmAttributeTransportationTypeChange` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-035,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `confirmDivestiture` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-036,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `confirmFederationRestorationRequest` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-037,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `confirmInteractionTransportationTypeChange` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
HLA1516.2-XML-ELEM-038,HLA1516.2-OMT-E-001;HLA1516.2-XML-ANNEX-001;HLA1516.2-XML-ANNEX-002;HLA1516.2-XML-ANNEX-003;HLA1516.2-XML-ANNEX-004;HLA1516.2-XML-ANNEX-005,IEEE 1516.2-2010 (2010 edition),Annex D/E/F,XML-ELEMENTS,XML_ELEM,"OMT/FDD/DIF XML processor shall recognize and validate schema element `confirmSynchronizationPointRegistration` where it appears in DIF, FDD, OMT schema artifacts.",XML schema validation/static test,tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_with_omt_schema_validation_accepts_restaurant_reference_module_and_rejects_invalid_document;tests/factories/test_fom_omt_parsing.py::test_parse_fom_xml_rejects_unknown_object_model_namespace;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_emits_schema_valid_xml_and_preserves_identification;tests/factories/test_fom_omt_parsing.py::test_serialize_fom_module_preserves_metadata_subset_across_round_trip,partial,omt.xml_schema.elements,hla_1516_requirements_master_v1_0.csv,"This imported XML schema-element row is carried through the repo's current Annex E schema-family validation evidence, but not yet as a one-row-per-element curated requirement."
