packet_requirement_id,curated_requirement_id,standard,clause,service_name,reconciliation_kind,feature,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-SUP-10_6-GETOBJECTCLASSHANDLE-PRE-001,HLA1516.1-SUP-10.2-001;HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.6,getObjectClassHandle,PRE,SUP-GET_OBJECT_CLASS_HANDLE,"The RTI shall validate all standard preconditions for `getObjectClassHandle`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,partial,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_6-GETOBJECTCLASSHANDLE-SIG-001,HLA1516.1-SUP-10.2-001;HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.6,getObjectClassHandle,SIG,SUP-GET_OBJECT_CLASS_HANDLE,The implementation shall expose `getObjectClassHandle` overload 1 returning `ObjectClassHandle` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_6-GETOBJECTCLASSHANDLE-SVC-001,HLA1516.1-SUP-10.2-001;HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.6,getObjectClassHandle,SVC,SUP-GET_OBJECT_CLASS_HANDLE,The RTI shall provide the Get Object Class Handle service through the `getObjectClassHandle` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_6-GETOBJECTCLASSHANDLE-TEST-001,HLA1516.1-SUP-10.2-001;HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.6,getObjectClassHandle,TEST,SUP-GET_OBJECT_CLASS_HANDLE,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `getObjectClassHandle`.",test-suite audit,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Current repo-native support-service tests now give direct positive and negative evidence for this helper family, while mapped signature and MOM rows cover the API-surface and observer slices; transport-mediated delivery is not applicable for these backend-local support-service helpers."
HLA1516.1-SUP-10_7-GETOBJECTCLASSNAME-ARG-001,HLA1516.1-SUP-10.3-001;HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.7,getObjectClassName,ARG,SUP-GET_OBJECT_CLASS_NAME,The implementation shall accept and validate `getObjectClassName` overload 1 arguments: ObjectClassHandle theHandle.,argument validation tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_7-GETOBJECTCLASSNAME-EFF-001,HLA1516.1-SUP-10.3-001;HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.7,getObjectClassName,EFF,SUP-GET_OBJECT_CLASS_NAME,"The RTI shall resolve the requested handle/name mapping consistently with the current FDD, federation execution state, known-object state, or predefined support-service vocabulary.",state-transition integration tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_7-GETOBJECTCLASSNAME-EXC-001,HLA1516.1-SUP-10.3-001;HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.7,getObjectClassName,EXC,SUP-GET_OBJECT_CLASS_NAME,"The RTI shall raise the standard exceptions exposed by `getObjectClassName` when the corresponding error conditions occur: InvalidObjectClassHandle, FederateNotExecutionMember, NotConnected, RTIinternalError.",exception matrix tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,partial,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_7-GETOBJECTCLASSNAME-MOM-001,HLA1516.1-SUP-10.3-001;HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.7,getObjectClassName,MOM,SUP-GET_OBJECT_CLASS_NAME,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `getObjectClassName` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",MOM observer integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_services_are_observable_through_mom_service_invocation_reporting;tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service MOM observer tests directly exercise this packet slice.
HLA1516.1-SUP-10_7-GETOBJECTCLASSNAME-PRE-001,HLA1516.1-SUP-10.3-001;HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.7,getObjectClassName,PRE,SUP-GET_OBJECT_CLASS_NAME,"The RTI shall validate all standard preconditions for `getObjectClassName`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",negative unit tests + exception tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,partial,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Repo-native support-service tests exercise related positive or negative behavior, but this packet row is broader than the current direct evidence."
HLA1516.1-SUP-10_7-GETOBJECTCLASSNAME-SIG-001,HLA1516.1-SUP-10.3-001;HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.7,getObjectClassName,SIG,SUP-GET_OBJECT_CLASS_NAME,The implementation shall expose `getObjectClassName` overload 1 returning `String` with the standard argument shape.,API signature static test,tests/backends/test_python_backend_object_ownership_extended.py::test_clause_10_service_signature_metadata_matches_source_bindings;tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service signature tests directly exercise this packet slice.
HLA1516.1-SUP-10_7-GETOBJECTCLASSNAME-SVC-001,HLA1516.1-SUP-10.3-001;HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.7,getObjectClassName,SVC,SUP-GET_OBJECT_CLASS_NAME,The RTI shall provide the Get Object Class Name service through the `getObjectClassName` operation.,unit + integration + API conformance tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_7-GETOBJECTCLASSNAME-TEST-001,HLA1516.1-SUP-10.3-001;HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.7,getObjectClassName,TEST,SUP-GET_OBJECT_CLASS_NAME,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `getObjectClassName`.",test-suite audit,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,"Current repo-native support-service tests now give direct positive and negative evidence for this helper family, while mapped signature and MOM rows cover the API-surface and observer slices; transport-mediated delivery is not applicable for these backend-local support-service helpers."
HLA1516.1-SUP-10_8-GETKNOWNOBJECTCLASSHANDLE-ARG-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.8,getKnownObjectClassHandle,ARG,SUP-GET_KNOWN_OBJECT_CLASS_HANDLE,The implementation shall accept and validate `getKnownObjectClassHandle` overload 1 arguments: ObjectInstanceHandle theObject.,argument validation tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
HLA1516.1-SUP-10_8-GETKNOWNOBJECTCLASSHANDLE-EFF-001,HLA1516.1-SUP-10.1-001,IEEE 1516.1-2010 (2010 edition),10.8,getKnownObjectClassHandle,EFF,SUP-GET_KNOWN_OBJECT_CLASS_HANDLE,"The RTI shall resolve the requested handle/name mapping consistently with the current FDD, federation execution state, known-object state, or predefined support-service vocabulary.",state-transition integration tests,tests/backends/test_python_backend_support_services.py::test_support_lookups_round_trip_class_handle_and_name;tests/backends/test_python_backend_support_services.py::test_support_invalid_inputs_raise_expected_errors;tests/backends/test_python_backend_time_ddm_extended.py::test_support_service_roundtrips_and_callback_controls_have_exact_behavior,mapped,support_lookup,hla_1516_clauses5_11_detailed_requirements_v1_0.csv,Current repo-native support-service tests directly exercise this packet slice.
