requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-OM-6_7-001,IEEE 1516.1-2010 (2010 edition),6.7,Federate Interface Specification,CAP-OM,OM-RELEASE-MULTIPLE-OBJECT-INSTANCE-NAMES-S,RTI shall provide the Release Multiple Object Instance Names service.,shall,rti.object_management.release_multiple_object_instance_names,unit + federate integration test,TEST-OM-6_7-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.7. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_8-001,IEEE 1516.1-2010 (2010 edition),6.8,Federate Interface Specification,CAP-OM,OM-REGISTER-OBJECT-INSTANCE-SERVICE,RTI shall provide the Register Object Instance service.,shall,rti.object_management.register_object_instance,unit + federate integration test,TEST-OM-6_8-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.8. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_9-001,IEEE 1516.1-2010 (2010 edition),6.9,Federate Interface Specification,CAP-OM,OM-DISCOVER-OBJECT-INSTANCE-CALLBACK-SERVIC,RTI shall issue the Discover Object Instance callback service.,shall,rti.object_management.discover_object_instance,unit + federate integration test,TEST-OM-6_9-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.9. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_10-001,IEEE 1516.1-2010 (2010 edition),6.10,Federate Interface Specification,CAP-OM,OM-UPDATE-ATTRIBUTE-VALUES-SERVICE,RTI shall provide the Update Attribute Values service.,shall,rti.object_management.update_attribute_values,unit + federate integration test,TEST-OM-6_10-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.10. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_11-001,IEEE 1516.1-2010 (2010 edition),6.11,Federate Interface Specification,CAP-OM,OM-REFLECT-ATTRIBUTE-VALUES-CALLBACK-SERVIC,RTI shall issue the Reflect Attribute Values callback service.,shall,rti.object_management.reflect_attribute_values,unit + federate integration test,TEST-OM-6_11-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.11. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_12-001,IEEE 1516.1-2010 (2010 edition),6.12,Federate Interface Specification,CAP-OM,OM-SEND-INTERACTION-SERVICE,RTI shall provide the Send Interaction service.,shall,rti.object_management.send_interaction,unit + federate integration test,TEST-OM-6_12-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.12. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_13-001,IEEE 1516.1-2010 (2010 edition),6.13,Federate Interface Specification,CAP-OM,OM-RECEIVE-INTERACTION-CALLBACK-SERVICE,RTI shall issue the Receive Interaction callback service.,shall,rti.object_management.receive_interaction,unit + federate integration test,TEST-OM-6_13-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.13. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_14-001,IEEE 1516.1-2010 (2010 edition),6.14,Federate Interface Specification,CAP-OM,OM-DELETE-OBJECT-INSTANCE-SERVICE,RTI shall provide the Delete Object Instance service.,shall,rti.object_management.delete_object_instance,unit + federate integration test,TEST-OM-6_14-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.14. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_15-001,IEEE 1516.1-2010 (2010 edition),6.15,Federate Interface Specification,CAP-OM,OM-REMOVE-OBJECT-INSTANCE-CALLBACK-SERVICE,RTI shall issue the Remove Object Instance callback service.,shall,rti.object_management.remove_object_instance,unit + federate integration test,TEST-OM-6_15-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.15. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_16-001,IEEE 1516.1-2010 (2010 edition),6.16,Federate Interface Specification,CAP-OM,OM-LOCAL-DELETE-OBJECT-INSTANCE-SERVICE,RTI shall provide the Local Delete Object Instance service.,shall,rti.object_management.local_delete_object_instance,unit + federate integration test,TEST-OM-6_16-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.16. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_17-001,IEEE 1516.1-2010 (2010 edition),6.17,Federate Interface Specification,CAP-OM,OM-ATTRIBUTES-IN-SCOPE-CALLBACK-SERVICE,RTI shall issue the Attributes In Scope callback service.,shall,rti.object_management.attributes_in_scope,unit + federate integration test,TEST-OM-6_17-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.17. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_18-001,IEEE 1516.1-2010 (2010 edition),6.18,Federate Interface Specification,CAP-OM,OM-ATTRIBUTES-OUT-OF-SCOPE-CALLBACK-SERVICE,RTI shall issue the Attributes Out Of Scope callback service.,shall,rti.object_management.attributes_out_of_scope,unit + federate integration test,TEST-OM-6_18-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.18. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_19-001,IEEE 1516.1-2010 (2010 edition),6.19,Federate Interface Specification,CAP-OM,OM-REQUEST-ATTRIBUTE-VALUE-UPDATE-SERVICE,RTI shall provide the Request Attribute Value Update service.,shall,rti.object_management.request_attribute_value_update,unit + federate integration test,TEST-OM-6_19-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.19. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_20-001,IEEE 1516.1-2010 (2010 edition),6.20,Federate Interface Specification,CAP-OM,OM-PROVIDE-ATTRIBUTE-VALUE-UPDATE-CALLBACK-,RTI shall issue the Provide Attribute Value Update callback service.,shall,rti.object_management.provide_attribute_value_update,unit + federate integration test,TEST-OM-6_20-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.20. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_21-001,IEEE 1516.1-2010 (2010 edition),6.21,Federate Interface Specification,CAP-OM,OM-TURN-UPDATES-ON-FOR-OBJECT-INSTANCE-CALL,RTI shall issue the Turn Updates On For Object Instance callback service.,shall,rti.object_management.turn_updates_on_for_object_instance,unit + federate integration test,TEST-OM-6_21-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.21. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_22-001,IEEE 1516.1-2010 (2010 edition),6.22,Federate Interface Specification,CAP-OM,OM-TURN-UPDATES-OFF-FOR-OBJECT-INSTANCE-CAL,RTI shall issue the Turn Updates Off For Object Instance callback service.,shall,rti.object_management.turn_updates_off_for_object_instance,unit + federate integration test,TEST-OM-6_22-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.22. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_23-001,IEEE 1516.1-2010 (2010 edition),6.23,Federate Interface Specification,CAP-OM,OM-REQUEST-ATTRIBUTE-TRANSPORTATION-TYPE-CH,RTI shall provide the Request Attribute Transportation Type Change service.,shall,rti.object_management.request_attribute_transportation_type_change,unit + federate integration test,TEST-OM-6_23-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.23. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_24-001,IEEE 1516.1-2010 (2010 edition),6.24,Federate Interface Specification,CAP-OM,OM-CONFIRM-ATTRIBUTE-TRANSPORTATION-TYPE-CH,RTI shall issue the Confirm Attribute Transportation Type Change callback service.,shall,rti.object_management.confirm_attribute_transportation_type_change,unit + federate integration test,TEST-OM-6_24-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.24. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_25-001,IEEE 1516.1-2010 (2010 edition),6.25,Federate Interface Specification,CAP-OM,OM-QUERY-ATTRIBUTE-TRANSPORTATION-TYPE-SERV,RTI shall provide the Query Attribute Transportation Type service.,shall,rti.object_management.query_attribute_transportation_type,unit + federate integration test,TEST-OM-6_25-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.25. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_26-001,IEEE 1516.1-2010 (2010 edition),6.26,Federate Interface Specification,CAP-OM,OM-REPORT-ATTRIBUTE-TRANSPORTATION-TYPE-CAL,RTI shall issue the Report Attribute Transportation Type callback service.,shall,rti.object_management.report_attribute_transportation_type,unit + federate integration test,TEST-OM-6_26-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.26. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_27-001,IEEE 1516.1-2010 (2010 edition),6.27,Federate Interface Specification,CAP-OM,OM-REQUEST-INTERACTION-TRANSPORTATION-TYPE-,RTI shall provide the Request Interaction Transportation Type Change service.,shall,rti.object_management.request_interaction_transportation_type_change,unit + federate integration test,TEST-OM-6_27-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.27. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_28-001,IEEE 1516.1-2010 (2010 edition),6.28,Federate Interface Specification,CAP-OM,OM-CONFIRM-INTERACTION-TRANSPORTATION-TYPE-,RTI shall issue the Confirm Interaction Transportation Type Change callback service.,shall,rti.object_management.confirm_interaction_transportation_type_change,unit + federate integration test,TEST-OM-6_28-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.28. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_29-001,IEEE 1516.1-2010 (2010 edition),6.29,Federate Interface Specification,CAP-OM,OM-QUERY-INTERACTION-TRANSPORTATION-TYPE-SE,RTI shall provide the Query Interaction Transportation Type service.,shall,rti.object_management.query_interaction_transportation_type,unit + federate integration test,TEST-OM-6_29-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.29. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OM-6_30-001,IEEE 1516.1-2010 (2010 edition),6.30,Federate Interface Specification,CAP-OM,OM-REPORT-INTERACTION-TRANSPORTATION-TYPE-C,RTI shall issue the Report Interaction Transportation Type callback service.,shall,rti.object_management.report_interaction_transportation_type,unit + federate integration test,TEST-OM-6_30-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 6.30. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OWN-7_2-001,IEEE 1516.1-2010 (2010 edition),7.2,Federate Interface Specification,CAP-OWN,OWN-UNCONDITIONAL-ATTRIBUTE-OWNERSHIP-DIVEST,RTI shall provide the Unconditional Attribute Ownership Divestiture service.,shall,rti.ownership_management.unconditional_attribute_ownership_divestiture,unit + federate integration test,TEST-OWN-7_2-001,Draft,P1,"Seeded from 1516.1 table of contents service entry for clause 7.2. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OWN-7_3-001,IEEE 1516.1-2010 (2010 edition),7.3,Federate Interface Specification,CAP-OWN,OWN-NEGOTIATED-ATTRIBUTE-OWNERSHIP-DIVESTITU,RTI shall provide the Negotiated Attribute Ownership Divestiture service.,shall,rti.ownership_management.negotiated_attribute_ownership_divestiture,unit + federate integration test,TEST-OWN-7_3-001,Draft,P1,"Seeded from 1516.1 table of contents service entry for clause 7.3. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-OWN-7_4-001,IEEE 1516.1-2010 (2010 edition),7.4,Federate Interface Specification,CAP-OWN,OWN-REQUEST-ATTRIBUTE-OWNERSHIP-ASSUMPTION-C,RTI shall issue the Request Attribute Ownership Assumption callback service.,shall,rti.ownership_management.request_attribute_ownership_assumption,unit + federate integration test,TEST-OWN-7_4-001,Draft,P1,"Seeded from 1516.1 table of contents service entry for clause 7.4. Expand with arguments, callbacks, preconditions, and exceptions.",CB,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
