test_id,requirement_id,capability,feature,test_level,transport,status,expected_evidence,verification_notes
TEST-TM-8_8-001-NATIVE,HLA1516.1-TM-8_8-001,CAP-TM,TM-TIME-ADVANCE-REQUEST-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_8-001: RTI shall provide the Time Advance Request service.,
TEST-TM-8_9-001-NATIVE,HLA1516.1-TM-8_9-001,CAP-TM,TM-TIME-ADVANCE-REQUEST-AVAILABLE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_9-001: RTI shall provide the Time Advance Request Available service.,
TEST-TM-8_10-001-NATIVE,HLA1516.1-TM-8_10-001,CAP-TM,TM-NEXT-MESSAGE-REQUEST-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_10-001: RTI shall provide the Next Message Request service.,
TEST-TM-8_11-001-NATIVE,HLA1516.1-TM-8_11-001,CAP-TM,TM-NEXT-MESSAGE-REQUEST-AVAILABLE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_11-001: RTI shall provide the Next Message Request Available service.,
TEST-TM-8_12-001-NATIVE,HLA1516.1-TM-8_12-001,CAP-TM,TM-FLUSH-QUEUE-REQUEST-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_12-001: RTI shall provide the Flush Queue Request service.,
TEST-TM-8_13-001-NATIVE,HLA1516.1-TM-8_13-001,CAP-TM,TM-TIME-ADVANCE-GRANT-CALLBACK-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_13-001: RTI shall issue the Time Advance Grant callback service.,
TEST-TM-8_14-001-NATIVE,HLA1516.1-TM-8_14-001,CAP-TM,TM-ENABLE-ASYNCHRONOUS-DELIVERY-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_14-001: RTI shall provide the Enable Asynchronous Delivery service.,
TEST-TM-8_15-001-NATIVE,HLA1516.1-TM-8_15-001,CAP-TM,TM-DISABLE-ASYNCHRONOUS-DELIVERY-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_15-001: RTI shall provide the Disable Asynchronous Delivery service.,
TEST-TM-8_16-001-NATIVE,HLA1516.1-TM-8_16-001,CAP-TM,TM-QUERY-GALT-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_16-001: RTI shall provide the Query GALT service.,
TEST-TM-8_17-001-NATIVE,HLA1516.1-TM-8_17-001,CAP-TM,TM-QUERY-LOGICAL-TIME-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_17-001: RTI shall provide the Query Logical Time service.,
TEST-TM-8_18-001-NATIVE,HLA1516.1-TM-8_18-001,CAP-TM,TM-QUERY-LITS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_18-001: RTI shall provide the Query LITS service.,
TEST-TM-8_19-001-NATIVE,HLA1516.1-TM-8_19-001,CAP-TM,TM-MODIFY-LOOKAHEAD-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_19-001: RTI shall provide the Modify Lookahead service.,
TEST-TM-8_20-001-NATIVE,HLA1516.1-TM-8_20-001,CAP-TM,TM-QUERY-LOOKAHEAD-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_20-001: RTI shall provide the Query Lookahead service.,
TEST-TM-8_21-001-NATIVE,HLA1516.1-TM-8_21-001,CAP-TM,TM-RETRACT-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_21-001: RTI shall provide the Retract service.,
TEST-TM-8_22-001-NATIVE,HLA1516.1-TM-8_22-001,CAP-TM,TM-REQUEST-RETRACTION-CALLBACK-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_22-001: RTI shall issue the Request Retraction callback service.,
TEST-TM-8_23-001-NATIVE,HLA1516.1-TM-8_23-001,CAP-TM,TM-CHANGE-ATTRIBUTE-ORDER-TYPE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_23-001: RTI shall provide the Change Attribute Order Type service.,
TEST-TM-8_24-001-NATIVE,HLA1516.1-TM-8_24-001,CAP-TM,TM-CHANGE-INTERACTION-ORDER-TYPE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-TM-8_24-001: RTI shall provide the Change Interaction Order Type service.,
TEST-DDM-9_2-001-NATIVE,HLA1516.1-DDM-9_2-001,CAP-DDM,DDM-CREATE-REGION-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DDM-9_2-001: RTI shall provide the Create Region service.,
TEST-DDM-9_3-001-NATIVE,HLA1516.1-DDM-9_3-001,CAP-DDM,DDM-COMMIT-REGION-MODIFICATIONS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DDM-9_3-001: RTI shall provide the Commit Region Modifications service.,
TEST-DDM-9_4-001-NATIVE,HLA1516.1-DDM-9_4-001,CAP-DDM,DDM-DELETE-REGION-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DDM-9_4-001: RTI shall provide the Delete Region service.,
TEST-DDM-9_5-001-NATIVE,HLA1516.1-DDM-9_5-001,CAP-DDM,DDM-REGISTER-OBJECT-INSTANCE-WITH-REGIONS-SE,unit + federate integration test,native,planned,Verify HLA1516.1-DDM-9_5-001: RTI shall provide the Register Object Instance With Regions service.,
TEST-DDM-9_6-001-NATIVE,HLA1516.1-DDM-9_6-001,CAP-DDM,DDM-ASSOCIATE-REGIONS-FOR-UPDATES-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DDM-9_6-001: RTI shall provide the Associate Regions For Updates service.,
TEST-DDM-9_7-001-NATIVE,HLA1516.1-DDM-9_7-001,CAP-DDM,DDM-UNASSOCIATE-REGIONS-FOR-UPDATES-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DDM-9_7-001: RTI shall provide the Unassociate Regions For Updates service.,
TEST-DDM-9_8-001-NATIVE,HLA1516.1-DDM-9_8-001,CAP-DDM,DDM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-WITH-R,unit + federate integration test,native,planned,Verify HLA1516.1-DDM-9_8-001: RTI shall provide the Subscribe Object Class Attributes With Regions service.,
TEST-DDM-9_9-001-NATIVE,HLA1516.1-DDM-9_9-001,CAP-DDM,DDM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-WITH,unit + federate integration test,native,planned,Verify HLA1516.1-DDM-9_9-001: RTI shall provide the Unsubscribe Object Class Attributes With Regions service.,
TEST-DDM-9_10-001-NATIVE,HLA1516.1-DDM-9_10-001,CAP-DDM,DDM-SUBSCRIBE-INTERACTION-CLASS-WITH-REGIONS,unit + federate integration test,native,planned,Verify HLA1516.1-DDM-9_10-001: RTI shall provide the Subscribe Interaction Class With Regions service.,
TEST-DDM-9_11-001-NATIVE,HLA1516.1-DDM-9_11-001,CAP-DDM,DDM-UNSUBSCRIBE-INTERACTION-CLASS-WITH-REGIO,unit + federate integration test,native,planned,Verify HLA1516.1-DDM-9_11-001: RTI shall provide the Unsubscribe Interaction Class With Regions service.,
TEST-DDM-9_12-001-NATIVE,HLA1516.1-DDM-9_12-001,CAP-DDM,DDM-SEND-INTERACTION-WITH-REGIONS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DDM-9_12-001: RTI shall provide the Send Interaction With Regions service.,
TEST-DDM-9_13-001-NATIVE,HLA1516.1-DDM-9_13-001,CAP-DDM,DDM-REQUEST-ATTRIBUTE-VALUE-UPDATE-WITH-REGI,unit + federate integration test,native,planned,Verify HLA1516.1-DDM-9_13-001: RTI shall provide the Request Attribute Value Update With Regions service.,
TEST-SUP-10_2-001-NATIVE,HLA1516.1-SUP-10_2-001,CAP-SUP,SUP-GET-AUTOMATIC-RESIGN-DIRECTIVE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_2-001: RTI shall provide the Get Automatic Resign Directive service.,
TEST-SUP-10_3-001-NATIVE,HLA1516.1-SUP-10_3-001,CAP-SUP,SUP-SET-AUTOMATIC-RESIGN-DIRECTIVE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_3-001: RTI shall provide the Set Automatic Resign Directive service.,
TEST-SUP-10_4-001-NATIVE,HLA1516.1-SUP-10_4-001,CAP-SUP,SUP-GET-FEDERATE-HANDLE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_4-001: RTI shall provide the Get Federate Handle service.,
TEST-SUP-10_5-001-NATIVE,HLA1516.1-SUP-10_5-001,CAP-SUP,SUP-GET-FEDERATE-NAME-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_5-001: RTI shall provide the Get Federate Name service.,
TEST-SUP-10_6-001-NATIVE,HLA1516.1-SUP-10_6-001,CAP-SUP,SUP-GET-OBJECT-CLASS-HANDLE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_6-001: RTI shall provide the Get Object Class Handle service.,
TEST-SUP-10_7-001-NATIVE,HLA1516.1-SUP-10_7-001,CAP-SUP,SUP-GET-OBJECT-CLASS-NAME-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_7-001: RTI shall provide the Get Object Class Name service.,
TEST-SUP-10_8-001-NATIVE,HLA1516.1-SUP-10_8-001,CAP-SUP,SUP-GET-KNOWN-OBJECT-CLASS-HANDLE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_8-001: RTI shall provide the Get Known Object Class Handle service.,
TEST-SUP-10_9-001-NATIVE,HLA1516.1-SUP-10_9-001,CAP-SUP,SUP-GET-OBJECT-INSTANCE-HANDLE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_9-001: RTI shall provide the Get Object Instance Handle service.,
TEST-SUP-10_10-001-NATIVE,HLA1516.1-SUP-10_10-001,CAP-SUP,SUP-GET-OBJECT-INSTANCE-NAME-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_10-001: RTI shall provide the Get Object Instance Name service.,
TEST-SUP-10_11-001-NATIVE,HLA1516.1-SUP-10_11-001,CAP-SUP,SUP-GET-ATTRIBUTE-HANDLE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_11-001: RTI shall provide the Get Attribute Handle service.,
TEST-SUP-10_12-001-NATIVE,HLA1516.1-SUP-10_12-001,CAP-SUP,SUP-GET-ATTRIBUTE-NAME-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_12-001: RTI shall provide the Get Attribute Name service.,
TEST-SUP-10_13-001-NATIVE,HLA1516.1-SUP-10_13-001,CAP-SUP,SUP-GET-UPDATE-RATE-VALUE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_13-001: RTI shall provide the Get Update Rate Value service.,
TEST-SUP-10_14-001-NATIVE,HLA1516.1-SUP-10_14-001,CAP-SUP,SUP-GET-UPDATE-RATE-VALUE-FOR-ATTRIBUTE-SERV,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_14-001: RTI shall provide the Get Update Rate Value For Attribute service.,
TEST-SUP-10_15-001-NATIVE,HLA1516.1-SUP-10_15-001,CAP-SUP,SUP-GET-INTERACTION-CLASS-HANDLE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_15-001: RTI shall provide the Get Interaction Class Handle service.,
TEST-SUP-10_16-001-NATIVE,HLA1516.1-SUP-10_16-001,CAP-SUP,SUP-GET-INTERACTION-CLASS-NAME-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_16-001: RTI shall provide the Get Interaction Class Name service.,
TEST-SUP-10_17-001-NATIVE,HLA1516.1-SUP-10_17-001,CAP-SUP,SUP-GET-PARAMETER-HANDLE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_17-001: RTI shall provide the Get Parameter Handle service.,
TEST-SUP-10_18-001-NATIVE,HLA1516.1-SUP-10_18-001,CAP-SUP,SUP-GET-PARAMETER-NAME-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_18-001: RTI shall provide the Get Parameter Name service.,
TEST-SUP-10_19-001-NATIVE,HLA1516.1-SUP-10_19-001,CAP-SUP,SUP-GET-ORDER-TYPE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_19-001: RTI shall provide the Get Order Type service.,
TEST-SUP-10_20-001-NATIVE,HLA1516.1-SUP-10_20-001,CAP-SUP,SUP-GET-ORDER-NAME-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_20-001: RTI shall provide the Get Order Name service.,
TEST-SUP-10_21-001-NATIVE,HLA1516.1-SUP-10_21-001,CAP-SUP,SUP-GET-TRANSPORTATION-TYPE-HANDLE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_21-001: RTI shall provide the Get Transportation Type Handle service.,
TEST-SUP-10_22-001-NATIVE,HLA1516.1-SUP-10_22-001,CAP-SUP,SUP-GET-TRANSPORTATION-TYPE-NAME-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_22-001: RTI shall provide the Get Transportation Type Name service.,
TEST-SUP-10_23-001-NATIVE,HLA1516.1-SUP-10_23-001,CAP-SUP,SUP-GET-AVAILABLE-DIMENSIONS-FOR-CLASS-ATTRI,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_23-001: RTI shall provide the Get Available Dimensions For Class Attribute service.,
TEST-SUP-10_24-001-NATIVE,HLA1516.1-SUP-10_24-001,CAP-SUP,SUP-GET-AVAILABLE-DIMENSIONS-FOR-INTERACTION,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_24-001: RTI shall provide the Get Available Dimensions For Interaction Class service.,
TEST-SUP-10_25-001-NATIVE,HLA1516.1-SUP-10_25-001,CAP-SUP,SUP-GET-DIMENSION-HANDLE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_25-001: RTI shall provide the Get Dimension Handle service.,
TEST-SUP-10_26-001-NATIVE,HLA1516.1-SUP-10_26-001,CAP-SUP,SUP-GET-DIMENSION-NAME-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_26-001: RTI shall provide the Get Dimension Name service.,
TEST-SUP-10_27-001-NATIVE,HLA1516.1-SUP-10_27-001,CAP-SUP,SUP-GET-DIMENSION-UPPER-BOUND-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_27-001: RTI shall provide the Get Dimension Upper Bound service.,
TEST-SUP-10_28-001-NATIVE,HLA1516.1-SUP-10_28-001,CAP-SUP,SUP-GET-DIMENSION-HANDLE-SET-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_28-001: RTI shall provide the Get Dimension Handle Set service.,
TEST-SUP-10_29-001-NATIVE,HLA1516.1-SUP-10_29-001,CAP-SUP,SUP-GET-RANGE-BOUNDS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_29-001: RTI shall provide the Get Range Bounds service.,
TEST-SUP-10_30-001-NATIVE,HLA1516.1-SUP-10_30-001,CAP-SUP,SUP-SET-RANGE-BOUNDS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_30-001: RTI shall provide the Set Range Bounds service.,
TEST-SUP-10_31-001-NATIVE,HLA1516.1-SUP-10_31-001,CAP-SUP,SUP-NORMALIZE-FEDERATE-HANDLE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_31-001: RTI shall provide the Normalize Federate Handle service.,
TEST-SUP-10_32-001-NATIVE,HLA1516.1-SUP-10_32-001,CAP-SUP,SUP-NORMALIZE-SERVICE-GROUP-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_32-001: RTI shall provide the Normalize Service Group service.,
TEST-SUP-10_33-001-NATIVE,HLA1516.1-SUP-10_33-001,CAP-SUP,SUP-ENABLE-OBJECT-CLASS-RELEVANCE-ADVISORY-S,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_33-001: RTI shall provide the Enable Object Class Relevance Advisory Switch service.,
TEST-SUP-10_34-001-NATIVE,HLA1516.1-SUP-10_34-001,CAP-SUP,SUP-DISABLE-OBJECT-CLASS-RELEVANCE-ADVISORY-,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_34-001: RTI shall provide the Disable Object Class Relevance Advisory Switch service.,
TEST-SUP-10_35-001-NATIVE,HLA1516.1-SUP-10_35-001,CAP-SUP,SUP-ENABLE-ATTRIBUTE-RELEVANCE-ADVISORY-SWIT,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_35-001: RTI shall provide the Enable Attribute Relevance Advisory Switch service.,
TEST-SUP-10_36-001-NATIVE,HLA1516.1-SUP-10_36-001,CAP-SUP,SUP-DISABLE-ATTRIBUTE-RELEVANCE-ADVISORY-SWI,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_36-001: RTI shall provide the Disable Attribute Relevance Advisory Switch service.,
TEST-SUP-10_37-001-NATIVE,HLA1516.1-SUP-10_37-001,CAP-SUP,SUP-ENABLE-ATTRIBUTE-SCOPE-ADVISORY-SWITCH-S,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_37-001: RTI shall provide the Enable Attribute Scope Advisory Switch service.,
TEST-SUP-10_38-001-NATIVE,HLA1516.1-SUP-10_38-001,CAP-SUP,SUP-DISABLE-ATTRIBUTE-SCOPE-ADVISORY-SWITCH-,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_38-001: RTI shall provide the Disable Attribute Scope Advisory Switch service.,
TEST-SUP-10_39-001-NATIVE,HLA1516.1-SUP-10_39-001,CAP-SUP,SUP-ENABLE-INTERACTION-RELEVANCE-ADVISORY-SW,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_39-001: RTI shall provide the Enable Interaction Relevance Advisory Switch service.,
TEST-SUP-10_40-001-NATIVE,HLA1516.1-SUP-10_40-001,CAP-SUP,SUP-DISABLE-INTERACTION-RELEVANCE-ADVISORY-S,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_40-001: RTI shall provide the Disable Interaction Relevance Advisory Switch service.,
TEST-SUP-10_41-001-NATIVE,HLA1516.1-SUP-10_41-001,CAP-SUP,SUP-EVOKE-CALLBACK-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_41-001: RTI shall issue the Evoke Callback service.,
TEST-SUP-10_42-001-NATIVE,HLA1516.1-SUP-10_42-001,CAP-SUP,SUP-EVOKE-MULTIPLE-CALLBACKS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_42-001: RTI shall issue the Evoke Multiple Callbacks service.,
TEST-SUP-10_43-001-NATIVE,HLA1516.1-SUP-10_43-001,CAP-SUP,SUP-ENABLE-CALLBACKS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_43-001: RTI shall issue the Enable Callbacks service.,
TEST-SUP-10_44-001-NATIVE,HLA1516.1-SUP-10_44-001,CAP-SUP,SUP-DISABLE-CALLBACKS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-SUP-10_44-001: RTI shall issue the Disable Callbacks service.,
TEST-FM-OVERVIEW-001-NATIVE,HLA1516.1-FM-OVERVIEW-001,CAP-FM,FM-LIFECYCLE,design review + integration test,native,planned,"Verify HLA1516.1-FM-OVERVIEW-001: RTI shall manage connected, joined, resigned, and disconnected federate lifecycle states.",
TEST-FM-OVERVIEW-002-NATIVE,HLA1516.1-FM-OVERVIEW-002,CAP-FM,FM-MODULES,design review + integration test,native,planned,Verify HLA1516.1-FM-OVERVIEW-002: RTI shall maintain the current FDD as FOM modules and the standard MIM are accepted.,
TEST-FM-OVERVIEW-003-NATIVE,HLA1516.1-FM-OVERVIEW-003,CAP-FM,FM-LOST,design review + integration test,native,planned,Verify HLA1516.1-FM-OVERVIEW-003: RTI shall detect and handle lost federates according to federation-management rules.,
TEST-DM-OVERVIEW-004-NATIVE,HLA1516.1-DM-OVERVIEW-004,CAP-DM,DM-PUBLICATION,design review + integration test,native,planned,Verify HLA1516.1-DM-OVERVIEW-004: RTI shall track object and interaction publication declarations per joined federate.,
TEST-DM-OVERVIEW-005-NATIVE,HLA1516.1-DM-OVERVIEW-005,CAP-DM,DM-SUBSCRIPTION,design review + integration test,native,planned,Verify HLA1516.1-DM-OVERVIEW-005: RTI shall track object and interaction subscription declarations per joined federate.,
TEST-OM-OVERVIEW-006-NATIVE,HLA1516.1-OM-OVERVIEW-006,CAP-OM,OM-DISCOVERY,design review + integration test,native,planned,Verify HLA1516.1-OM-OVERVIEW-006: RTI shall discover object instances at subscribed federates when discovery conditions are satisfied.,
TEST-OM-OVERVIEW-007-NATIVE,HLA1516.1-OM-OVERVIEW-007,CAP-OM,OM-SCOPE,design review + integration test,native,planned,"Verify HLA1516.1-OM-OVERVIEW-007: RTI shall determine instance attribute scope from subscription, DDM, and object-class relevance state.",
TEST-OWN-OVERVIEW-008-NATIVE,HLA1516.1-OWN-OVERVIEW-008,CAP-OWN,OWN-EXCLUSIVE,design review + integration test,native,planned,Verify HLA1516.1-OWN-OVERVIEW-008: RTI shall track instance-attribute ownership so that no attribute has more than one owner.,
TEST-TM-OVERVIEW-009-NATIVE,HLA1516.1-TM-OVERVIEW-009,CAP-TM,TM-TIME-AXIS,design review + integration test,native,planned,Verify HLA1516.1-TM-OVERVIEW-009: RTI shall coordinate logical time advancement with ordered delivery of timestamped messages.,
TEST-TM-OVERVIEW-010-NATIVE,HLA1516.1-TM-OVERVIEW-010,CAP-TM,TM-LOOKAHEAD,design review + integration test,native,planned,Verify HLA1516.1-TM-OVERVIEW-010: RTI shall enforce lookahead constraints for time-regulating federates.,
TEST-TM-OVERVIEW-011-NATIVE,HLA1516.1-TM-OVERVIEW-011,CAP-TM,TM-GALT-LITS,design review + integration test,native,planned,Verify HLA1516.1-TM-OVERVIEW-011: RTI shall compute and expose GALT and LITS values according to time-management semantics.,
TEST-DDM-OVERVIEW-012-NATIVE,HLA1516.1-DDM-OVERVIEW-012,CAP-DDM,DDM-REGION-OVERLAP,design review + integration test,native,planned,Verify HLA1516.1-DDM-OVERVIEW-012: RTI shall use FDD dimensions and region overlap to determine DDM relevance.,
TEST-SUP-OVERVIEW-013-NATIVE,HLA1516.1-SUP-OVERVIEW-013,CAP-SUP,SUP-HANDLES,design review + integration test,native,planned,Verify HLA1516.1-SUP-OVERVIEW-013: RTI shall provide stable handle/name lookup services for FDD elements and federation instances.,
TEST-MOM-OVERVIEW-014-NATIVE,HLA1516.1-MOM-OVERVIEW-014,CAP-MOM,MOM-EXPOSURE,design review + integration test,native,planned,Verify HLA1516.1-MOM-OVERVIEW-014: RTI shall expose standard management information through MOM object and interaction classes.,
TEST-MOM-OVERVIEW-015-NATIVE,HLA1516.1-MOM-OVERVIEW-015,CAP-MOM,MOM-OBJECTS,design review + integration test,native,planned,Verify HLA1516.1-MOM-OVERVIEW-015: RTI shall publish standard MOM object classes and maintain MOM federation/federate object instances.,
