requirement_id,source_document,clause,canonical_topic,current_artifact_id,implementation_refs,test_refs,artifact_refs,status,notes
HLA1516.1-DM-5.1.1-002,IEEE 1516.1-2010,5.1.1,Object class attribute exposure through the active catalog,REQ-OMT-PARSE-001,hla2010/backends/python/backend.py; hla2010/fom.py::parse_fom_xml; PythonRTIBackend._svc_publishObjectClassAttributes; PythonRTIBackend._svc_subscribeObjectClassAttributes,tests/backends/test_python_backend.py; tests/factories/test_fom_time_factories.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory; tests/scenarios/test_startup_sync_fom_java_translation_v09.py::test_strict_fom_lookup_rejects_unknown_names; tests/scenarios/test_target_radar_scenario.py; tests/time/test_mom_mim_and_time_semantics_v010.py::test_mom_fom_module_request_reports_requested_module_payload,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json,mapped,Legacy clause-5.1.1 extracted requirement moved into curated declaration-management source rows
HLA1516.1-DM-5.1.1-003,IEEE 1516.1-2010,5.1.1,Interaction class parameter exposure through the active catalog,REQ-OMT-PARSE-001,hla2010/backends/python/backend.py; hla2010/fom.py::parse_fom_xml; PythonRTIBackend._svc_publishInteractionClass; PythonRTIBackend._svc_subscribeInteractionClass,tests/backends/test_python_backend.py; tests/factories/test_fom_time_factories.py::test_python_rti_resolves_fom_path_and_uses_requested_time_factory; tests/scenarios/test_startup_sync_fom_java_translation_v09.py::test_strict_fom_lookup_rejects_unknown_names; tests/scenarios/test_target_radar_scenario.py; tests/time/test_mom_mim_and_time_semantics_v010.py::test_mom_fom_module_request_reports_requested_module_payload,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json,mapped,Legacy clause-5.1.1 extracted requirement moved into curated declaration-management source rows
HLA1516.1-OM-6.1.6-001,IEEE 1516.1-2010,6.1.6,Orphan object handling under ownership and discovery rules,,hla2010/ambassadors.py; hla2010/backends/python/backend.py; PythonRTIBackend._svc_deleteObjectInstance; PythonRTIBackend._svc_localDeleteObjectInstance,tests/scenarios/test_target_radar_scenario.py; tests/time/test_mom_mim_time_v10.py; tests/verification/test_compliance_slice_v011.py; tests/verification/test_spec_traceability_and_extended_python_rti.py,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json,partial,Legacy object-management extracted requirement moved into curated clause-6 source rows
HLA1516.1-OM-6.1.7-001,IEEE 1516.1-2010,6.1.7,Subscribed interaction delivery to joined federates,REQ-DM-SUBSCRIPTION-DELIVERY-001,hla2010/ambassadors.py; hla2010/backends/python/backend.py; PythonRTIBackend._svc_sendInteraction; PythonRTIBackend._svc_subscribeInteractionClass,tests/backends/test_python_backend.py; tests/backends/test_python_backend_time_ddm_extended.py; tests/scenarios/test_target_radar_scenario.py; tests/time/test_mom_mim_time_v10.py; tests/verification/test_compliance_slice_v011.py; tests/verification/test_mom_negative_matrix_v013.py; tests/verification/test_spec_traceability_and_extended_python_rti.py,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json; analysis/two_federate_suite/two_federate_callbacks.csv,mapped,Legacy object-management extracted requirement moved into curated clause-6 source rows
HLA1516.1-OM-6.1.10-001,IEEE 1516.1-2010,6.1.10,Transportation type use for updates and interactions,REQ-OM-TRANSPORT-SCOPE-001,hla2010/backends/python/backend.py; PythonRTIBackend._svc_queryAttributeTransportationType; PythonRTIBackend._svc_queryInteractionTransportationType; PythonRTIBackend._svc_requestAttributeTransportationTypeChange; PythonRTIBackend._svc_requestInteractionTransportationTypeChange; PythonRTIBackend._svc_sendInteraction; PythonRTIBackend._svc_updateAttributeValues,tests/backends/test_python_backend_time_ddm_extended.py; tests/scenarios/test_target_radar_scenario.py; tests/time/test_mom_mim_time_v10.py; tests/verification/test_compliance_slice_v011.py; tests/verification/test_mom_negative_matrix_v013.py,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json,partial,Legacy object-management extracted requirement moved into curated clause-6 source rows
HLA1516.1-OM-6.1.10-002,IEEE 1516.1-2010,6.1.10,Reliable transportation supported subset for updates interactions and restore persistence,REQ-OM-TRANSPORT-REPORT-001,hla2010/backends/python/object_delivery.py; hla2010/backends/python/save_restore.py; hla2010/backends/python/state.py,tests/backends/test_python_backend_object_ownership_extended.py::test_transportation_type_services_emit_confirm_and_report_callbacks; tests/verification/test_compliance_slice_v011.py::test_restore_reinstates_saved_attribute_and_interaction_transportation_overrides,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Narrow supported-subset claim: the current backend supports explicit reliable transport selection query reporting and restore persistence for object and interaction transportation override state
HLA1516.1-OM-6.1.10-003,IEEE 1516.1-2010,6.1.10,Distinct best-effort versus reliable delivery semantics,REQ-OM-TRANSPORT-BEST-EFFORT-001,hla2010/backends/python/ddm.py; hla2010/backends/python/object_delivery.py; hla2010/backends/python/save_restore.py; hla2010/backends/python/state.py,tests/backends/test_python_backend_object_ownership_extended.py::test_best_effort_transport_changes_callback_transport_and_splits_mixed_attribute_updates; tests/verification/test_compliance_slice_v011.py::test_restore_reinstates_saved_attribute_and_interaction_transportation_overrides,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Focused best-effort slice: the backend now executes distinct callback transport semantics for best-effort versus reliable selections and persists non-reliable transport override state across restore
HLA1516.1-OM-6.23-001,IEEE 1516.1-2010,6.23,Request Attribute Transportation Type Change across the full transportation semantic space,REQ-OM-TRANSPORT-SCOPE-001,hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py; tests/verification/test_compliance_slice_v011.py,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,partial,Broad standard row remains partial because the backend currently models a narrower reliable plus best-effort subset instead of the entire transportation semantic space
HLA1516.1-OM-6.23-002,IEEE 1516.1-2010,6.23,Request Attribute Transportation Type Change for the supported reliable plus best-effort subset,REQ-OM-TRANSPORT-REPORT-001; REQ-OM-TRANSPORT-BEST-EFFORT-001,hla2010/backends/python/object_delivery.py; hla2010/backends/python/save_restore.py; hla2010/backends/python/state.py,tests/backends/test_python_backend_object_ownership_extended.py::test_request_attribute_transportation_type_change_rejects_not_connected_not_joined_and_unknown_object; tests/backends/test_python_backend_object_ownership_extended.py::test_transportation_type_services_emit_confirm_and_report_callbacks; tests/backends/test_python_backend_object_ownership_extended.py::test_best_effort_transport_changes_callback_transport_and_splits_mixed_attribute_updates; tests/verification/test_compliance_slice_v011.py::test_restore_reinstates_saved_attribute_and_interaction_transportation_overrides,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Supported subset row: explicit attribute transportation override changes work for reliable and best-effort selections, reject invalid object handle attribute ownership publication and transport inputs, and the selected state survives restore
HLA1516.1-OM-6.24-001,IEEE 1516.1-2010,6.24,Confirm Attribute Transportation Type Change across the full transportation semantic space,REQ-OM-TRANSPORT-SCOPE-001,hla2010/ambassadors.py; hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv; docs/rti_options_and_test_matrix.md,partial,Broad callback row remains partial because only the supported reliable plus best-effort subset is modeled directly; vendor note: broader backend families may expose different transportation profiles; the current runtime claim is intentionally limited to HLAreliable and HLAbestEffort
HLA1516.1-OM-6.24-002,IEEE 1516.1-2010,6.24,Confirm Attribute Transportation Type Change for the supported reliable plus best-effort subset,REQ-OM-TRANSPORT-REPORT-001,hla2010/ambassadors.py; hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py::test_transportation_type_services_emit_confirm_and_report_callbacks,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Supported subset row: confirm callbacks are emitted for attribute transport changes in the implemented reliable plus best-effort subset
HLA1516.1-OM-6.24-003,IEEE 1516.1-2010,6.24,Rejected attribute transport change requests do not emit confirm callbacks,REQ-OM-TRANSPORT-REPORT-001,hla2010/backends/python/object_delivery.py; hla2010/ambassadors.py,tests/backends/test_python_backend_object_ownership_extended.py::test_request_attribute_transportation_type_change_rejects_not_connected_not_joined_and_unknown_object,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Negative subset row: invalid attribute transport change requests raise and leave confirmAttributeTransportationTypeChange un-emitted
HLA1516.1-OM-6.25-001,IEEE 1516.1-2010,6.25,Query Attribute Transportation Type across the full transportation semantic space,REQ-OM-TRANSPORT-SCOPE-001,hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv; docs/rti_options_and_test_matrix.md,partial,Broad query row remains partial because only the supported reliable plus best-effort subset is queried directly; vendor note: broader backend families may expose different transportation profiles; the current runtime claim is intentionally limited to HLAreliable and HLAbestEffort
HLA1516.1-OM-6.25-002,IEEE 1516.1-2010,6.25,Query Attribute Transportation Type for the supported reliable plus best-effort subset,REQ-OM-TRANSPORT-REPORT-001,hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py::test_query_attribute_transportation_type_and_reserve_multiple_names_reject_not_connected_not_joined_and_save_restore; tests/backends/test_python_backend_object_ownership_extended.py::test_transportation_type_services_emit_confirm_and_report_callbacks,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Supported subset row: query and report paths expose stored attribute transport overrides for reliable and best-effort selections and reject invalid object or attribute inputs
HLA1516.1-OM-6.26-001,IEEE 1516.1-2010,6.26,Report Attribute Transportation Type across the full transportation semantic space,REQ-OM-TRANSPORT-SCOPE-001,hla2010/ambassadors.py; hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv; docs/rti_options_and_test_matrix.md,partial,Broad callback row remains partial because only the supported reliable plus best-effort subset is reported directly; vendor note: broader backend families may expose different transportation profiles; the current runtime claim is intentionally limited to HLAreliable and HLAbestEffort
HLA1516.1-OM-6.26-002,IEEE 1516.1-2010,6.26,Report Attribute Transportation Type for the supported reliable plus best-effort subset,REQ-OM-TRANSPORT-REPORT-001,hla2010/ambassadors.py; hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py::test_transportation_type_services_emit_confirm_and_report_callbacks,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Supported subset row: report callbacks expose stored attribute transport overrides for reliable and best-effort selections
HLA1516.1-OM-6.26-003,IEEE 1516.1-2010,6.26,Rejected attribute transport queries do not emit report callbacks,REQ-OM-TRANSPORT-REPORT-001,hla2010/backends/python/object_delivery.py; hla2010/ambassadors.py,tests/backends/test_python_backend_object_ownership_extended.py::test_query_attribute_transportation_type_and_reserve_multiple_names_reject_not_connected_not_joined_and_save_restore,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Negative subset row: invalid attribute transport queries raise and leave reportAttributeTransportationType un-emitted
HLA1516.1-OM-6.27-001,IEEE 1516.1-2010,6.27,Request Interaction Transportation Type Change across the full transportation semantic space,REQ-OM-TRANSPORT-SCOPE-001,hla2010/backends/python/ddm.py; hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py; tests/verification/test_compliance_slice_v011.py,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv; docs/rti_options_and_test_matrix.md,partial,Broad standard row remains partial because the backend currently models a narrower reliable plus best-effort subset instead of the entire transportation semantic space; vendor note: broader backend families may expose different transportation profiles; the current runtime claim is intentionally limited to HLAreliable and HLAbestEffort
HLA1516.1-OM-6.27-002,IEEE 1516.1-2010,6.27,Request Interaction Transportation Type Change for the supported reliable plus best-effort subset,REQ-OM-TRANSPORT-REPORT-001; REQ-OM-TRANSPORT-BEST-EFFORT-001,hla2010/backends/python/ddm.py; hla2010/backends/python/object_delivery.py; hla2010/backends/python/save_restore.py; hla2010/backends/python/state.py,tests/backends/test_python_backend_object_ownership_extended.py::test_request_interaction_transportation_type_change_rejects_not_connected_not_joined_and_save_restore; tests/backends/test_python_backend_object_ownership_extended.py::test_transportation_type_services_emit_confirm_and_report_callbacks; tests/backends/test_python_backend_object_ownership_extended.py::test_best_effort_transport_changes_callback_transport_and_splits_mixed_attribute_updates; tests/verification/test_compliance_slice_v011.py::test_restore_reinstates_saved_attribute_and_interaction_transportation_overrides,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Supported subset row: explicit interaction transportation override changes work for reliable and best-effort selections, reject invalid class publication and transport inputs, and the selected state survives restore
HLA1516.1-OM-6.28-001,IEEE 1516.1-2010,6.28,Confirm Interaction Transportation Type Change across the full transportation semantic space,REQ-OM-TRANSPORT-SCOPE-001,hla2010/ambassadors.py; hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv; docs/rti_options_and_test_matrix.md,partial,Broad callback row remains partial because only the supported reliable plus best-effort subset is modeled directly; vendor note: broader backend families may expose different transportation profiles; the current runtime claim is intentionally limited to HLAreliable and HLAbestEffort
HLA1516.1-OM-6.28-002,IEEE 1516.1-2010,6.28,Confirm Interaction Transportation Type Change for the supported reliable plus best-effort subset,REQ-OM-TRANSPORT-REPORT-001,hla2010/ambassadors.py; hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py::test_transportation_type_services_emit_confirm_and_report_callbacks,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Supported subset row: confirm callbacks are emitted for interaction transport changes in the implemented reliable plus best-effort subset
HLA1516.1-OM-6.28-003,IEEE 1516.1-2010,6.28,Rejected interaction transport change requests do not emit confirm callbacks,REQ-OM-TRANSPORT-REPORT-001,hla2010/backends/python/object_delivery.py; hla2010/ambassadors.py,tests/backends/test_python_backend_object_ownership_extended.py::test_request_interaction_transportation_type_change_rejects_not_connected_not_joined_and_save_restore,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Negative subset row: invalid interaction transport change requests raise and leave confirmInteractionTransportationTypeChange un-emitted
HLA1516.1-OM-6.29-001,IEEE 1516.1-2010,6.29,Query Interaction Transportation Type across the full transportation semantic space,REQ-OM-TRANSPORT-SCOPE-001,hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv; docs/rti_options_and_test_matrix.md,partial,Broad query row remains partial because only the supported reliable plus best-effort subset is queried directly; vendor note: broader backend families may expose different transportation profiles; the current runtime claim is intentionally limited to HLAreliable and HLAbestEffort
HLA1516.1-OM-6.29-002,IEEE 1516.1-2010,6.29,Query Interaction Transportation Type for the supported reliable plus best-effort subset,REQ-OM-TRANSPORT-REPORT-001,hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py::test_query_interaction_transportation_type_rejects_not_connected_not_joined_invalid_handle_and_save_restore; tests/backends/test_python_backend_object_ownership_extended.py::test_transportation_type_services_emit_confirm_and_report_callbacks,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Supported subset row: query and report paths expose stored interaction transport overrides for reliable and best-effort selections and reject invalid interaction inputs
HLA1516.1-OM-6.30-001,IEEE 1516.1-2010,6.30,Report Interaction Transportation Type across the full transportation semantic space,REQ-OM-TRANSPORT-SCOPE-001,hla2010/ambassadors.py; hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv; docs/rti_options_and_test_matrix.md,partial,Broad callback row remains partial because only the supported reliable plus best-effort subset is reported directly; vendor note: broader backend families may expose different transportation profiles; the current runtime claim is intentionally limited to HLAreliable and HLAbestEffort
HLA1516.1-OM-6.30-002,IEEE 1516.1-2010,6.30,Report Interaction Transportation Type for the supported reliable plus best-effort subset,REQ-OM-TRANSPORT-REPORT-001,hla2010/ambassadors.py; hla2010/backends/python/object_delivery.py,tests/backends/test_python_backend_object_ownership_extended.py::test_transportation_type_services_emit_confirm_and_report_callbacks,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Supported subset row: report callbacks expose stored interaction transport overrides for reliable and best-effort selections
HLA1516.1-OM-6.30-003,IEEE 1516.1-2010,6.30,Rejected interaction transport queries do not emit report callbacks,REQ-OM-TRANSPORT-REPORT-001,hla2010/backends/python/object_delivery.py; hla2010/ambassadors.py,tests/backends/test_python_backend_object_ownership_extended.py::test_query_interaction_transportation_type_rejects_not_connected_not_joined_invalid_handle_and_save_restore,requirements/2010/hla1516_1_clause_6_object_management.csv; analysis/compliance/requirements_matrix_2010.csv,mapped,Negative subset row: invalid interaction transport queries raise and leave reportInteractionTransportationType un-emitted
HLA1516.1-OM-6.1.11-001,IEEE 1516.1-2010,6.1.11,Delivery batching without externally visible semantic change,REQ-DM-SUBSCRIPTION-DELIVERY-001,hla2010/ambassadors.py,tests/backends/test_python_backend_time_ddm_extended.py; tests/scenarios/test_target_radar_scenario.py; tests/verification/test_spec_traceability_and_extended_python_rti.py,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json; analysis/two_federate_suite/two_federate_callbacks.csv,partial,Legacy object-management extracted requirement moved into curated clause-6 source rows
HLA1516.1-OM-6.1.12-001,IEEE 1516.1-2010,6.1.12,Update-rate reduction during reflected attribute delivery,REQ-OM-UPDATE-RATE-001,hla2010/ambassadors.py; hla2010/backends/python/backend.py; PythonRTIBackend._svc_subscribeObjectClassAttributes; PythonRTIBackend._svc_subscribeObjectClassAttributesWithRegions,tests/backends/test_python_backend.py; tests/backends/test_python_backend_federation_extended.py; tests/backends/test_python_backend_object_ownership_extended.py; tests/backends/test_python_backend_support_services.py; tests/backends/test_python_backend_support_services.py::test_update_rate_designator_throttles_timed_reflects; tests/backends/test_python_backend_time_ddm_extended.py; tests/scenarios/test_target_radar_scenario.py; tests/verification/test_compliance_slice_v011.py; tests/verification/test_spec_traceability_and_extended_python_rti.py,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json; docs/rti_options_and_test_matrix.md,partial,Timed reflect throttling is proven; broader update-rate semantics remain partially covered because the current policy intentionally models logical-time throttling rather than inventing broader vendor-style receive-order or wall-clock update-rate behavior
HLA1516.1-OM-6.2-001,IEEE 1516.1-2010,6.2,Reserve Object Instance Name service,,hla2010/backends/python/backend.py; PythonRTIBackend._svc_reserveObjectInstanceName,tests/scenarios/test_target_radar_scenario.py; tests/time/test_mom_mim_time_v10.py; tests/verification/test_compliance_slice_v011.py,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json,mapped,Legacy object-management extracted requirement moved into curated clause-6 source rows
HLA1516.1-OM-6.3-001,IEEE 1516.1-2010,6.3,Object Instance Name Reserved callback,,hla2010/ambassadors.py,tests/verification/test_spec_traceability_and_extended_python_rti.py,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json,mapped,Legacy object-management extracted requirement moved into curated clause-6 source rows
HLA1516.1-OM-6.4-001,IEEE 1516.1-2010,6.4,Release Object Instance Name service,,hla2010/backends/python/backend.py; PythonRTIBackend._svc_releaseObjectInstanceName,tests/scenarios/test_target_radar_scenario.py; tests/time/test_mom_mim_time_v10.py; tests/verification/test_compliance_slice_v011.py,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json,mapped,Legacy object-management extracted requirement moved into curated clause-6 source rows
HLA1516.1-OM-6.5-001,IEEE 1516.1-2010,6.5,Reserve Multiple Object Instance Names service,,hla2010/backends/python/backend.py; PythonRTIBackend._svc_reserveMultipleObjectInstanceName,tests/scenarios/test_target_radar_scenario.py; tests/time/test_mom_mim_time_v10.py; tests/verification/test_compliance_slice_v011.py,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json,mapped,Legacy object-management extracted requirement moved into curated clause-6 source rows
HLA1516.1-OM-6.6-001,IEEE 1516.1-2010,6.6,Multiple Object Instance Names Reserved callback,,hla2010/ambassadors.py,tests/verification/test_spec_traceability_and_extended_python_rti.py,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json,mapped,Legacy object-management extracted requirement moved into curated clause-6 source rows
HLA1516.1-OM-6.7-001,IEEE 1516.1-2010,6.7,Release Multiple Object Instance Names service,,hla2010/backends/python/backend.py; PythonRTIBackend._svc_releaseMultipleObjectInstanceName,tests/scenarios/test_target_radar_scenario.py; tests/time/test_mom_mim_time_v10.py; tests/verification/test_compliance_slice_v011.py,analysis/compliance/requirements_matrix_2010.csv; analysis/compliance/service_conformance.json,mapped,Legacy object-management extracted requirement moved into curated clause-6 source rows
