requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-MOM-001,IEEE 1516.1-2010 (2010 edition),5.4,Federate Interface Specification,CAP-DM,DM-PUBLISH_INTERACTION_CLASS,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `publishInteractionClass` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",shall,rti/mom/service_reporting,MOM observer integration test,TEST-HLA1516_1-DM-5_4-PUBLISHINTERACTIONCLASS-MOM-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,MOM,HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-SVC-001,Clause 5.4; MOM service reporting linkage,publishInteractionClass,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-PRE-001,IEEE 1516.1-2010 (2010 edition),5.4,Federate Interface Specification,CAP-DM,DM-PUBLISH_INTERACTION_CLASS,"The RTI shall validate all standard preconditions for `publishInteractionClass`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",shall,rti/declaration_management,negative unit tests + exception tests,TEST-HLA1516_1-DM-5_4-PUBLISHINTERACTIONCLASS-PRE-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,PRE,HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-SVC-001,Clause 5.4; service=Publish Interaction Class; precondition family,publishInteractionClass,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-SIG-001,IEEE 1516.1-2010 (2010 edition),5.4,Federate Interface Specification,CAP-DM,DM-PUBLISH_INTERACTION_CLASS,The implementation shall expose `publishInteractionClass` overload 1 returning `void` with the standard argument shape.,shall,rti/declaration_management,API signature static test,TEST-HLA1516_1-DM-5_4-PUBLISHINTERACTIONCLASS-SIG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SIG,HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-SVC-001,"Java signature: void publishInteractionClass(InteractionClassHandle theInteraction) throws InteractionClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError",publishInteractionClass,federate-initiated,native/grpc/rest-equivalence,No,
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-SVC-001,IEEE 1516.1-2010 (2010 edition),5.4,Federate Interface Specification,CAP-DM,DM-PUBLISH_INTERACTION_CLASS,The RTI shall provide the Publish Interaction Class service through the `publishInteractionClass` operation.,shall,rti/declaration_management,unit + integration + API conformance tests,TEST-HLA1516_1-DM-5_4-PUBLISHINTERACTIONCLASS-SVC-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SVC,,Clause 5.4; service=Publish Interaction Class; method=publishInteractionClass,publishInteractionClass,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-TEST-001,IEEE 1516.1-2010 (2010 edition),5.4,Federate Interface Specification,CAP-DM,DM-PUBLISH_INTERACTION_CLASS,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `publishInteractionClass`.",shall,tests/conformance,test-suite audit,TEST-HLA1516_1-DM-5_4-PUBLISHINTERACTIONCLASS-TEST-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,TEST,HLA1516.1-DM-5_4-PUBLISHINTERACTIONCLASS-SVC-001,Clause 5.4; test coverage seed,publishInteractionClass,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-CPP-5_5-UNPUBLISHINTERACTIONCLASS-030,IEEE 1516.1-2010 (2010 edition),5.5,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::unpublishInteractionClass` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-5_5-UNPUBLISHINTERACTIONCLASS-030,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 (2010 edition) C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void unpublishInteractionClass ( InteractionClassHandle theInteraction) throw ( InteractionClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError) = 0;; exceptions=InteractionClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError",unpublishInteractionClass,binding/API,static/api,No,
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-ARG-001,IEEE 1516.1-2010 (2010 edition),5.5,Federate Interface Specification,CAP-DM,DM-UNPUBLISH_INTERACTION_CLASS,The implementation shall accept and validate `unpublishInteractionClass` overload 1 arguments: InteractionClassHandle theInteraction.,shall,rti/declaration_management,argument validation tests,TEST-HLA1516_1-DM-5_5-UNPUBLISHINTERACTIONCLASS-ARG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,ARG,HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SVC-001,Arguments: InteractionClassHandle theInteraction,unpublishInteractionClass,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-EFF-001,IEEE 1516.1-2010 (2010 edition),5.5,Federate Interface Specification,CAP-DM,DM-UNPUBLISH_INTERACTION_CLASS,The RTI shall record the publishing federate's interaction-class declaration and use it when determining whether the federate may send interactions of the declared class.,shall,rti/declaration_management,state-transition integration tests,TEST-HLA1516_1-DM-5_5-UNPUBLISHINTERACTIONCLASS-EFF-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EFF,HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SVC-001,Clause 5.5; service=Unpublish Interaction Class; effect family,unpublishInteractionClass,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-EXC-001,IEEE 1516.1-2010 (2010 edition),5.5,Federate Interface Specification,CAP-DM,DM-UNPUBLISH_INTERACTION_CLASS,"The RTI shall raise the standard exceptions exposed by `unpublishInteractionClass` when the corresponding error conditions occur: InteractionClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError.",shall,rti/declaration_management,exception matrix tests,TEST-HLA1516_1-DM-5_5-UNPUBLISHINTERACTIONCLASS-EXC-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EXC,HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SVC-001,Clause 5.5; Java throws=InteractionClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError,unpublishInteractionClass,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-MOM-001,IEEE 1516.1-2010 (2010 edition),5.5,Federate Interface Specification,CAP-DM,DM-UNPUBLISH_INTERACTION_CLASS,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `unpublishInteractionClass` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",shall,rti/mom/service_reporting,MOM observer integration test,TEST-HLA1516_1-DM-5_5-UNPUBLISHINTERACTIONCLASS-MOM-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,MOM,HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SVC-001,Clause 5.5; MOM service reporting linkage,unpublishInteractionClass,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-PRE-001,IEEE 1516.1-2010 (2010 edition),5.5,Federate Interface Specification,CAP-DM,DM-UNPUBLISH_INTERACTION_CLASS,"The RTI shall validate all standard preconditions for `unpublishInteractionClass`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",shall,rti/declaration_management,negative unit tests + exception tests,TEST-HLA1516_1-DM-5_5-UNPUBLISHINTERACTIONCLASS-PRE-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,PRE,HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SVC-001,Clause 5.5; service=Unpublish Interaction Class; precondition family,unpublishInteractionClass,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SIG-001,IEEE 1516.1-2010 (2010 edition),5.5,Federate Interface Specification,CAP-DM,DM-UNPUBLISH_INTERACTION_CLASS,The implementation shall expose `unpublishInteractionClass` overload 1 returning `void` with the standard argument shape.,shall,rti/declaration_management,API signature static test,TEST-HLA1516_1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SIG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SIG,HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SVC-001,"Java signature: void unpublishInteractionClass(InteractionClassHandle theInteraction) throws InteractionClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError",unpublishInteractionClass,federate-initiated,native/grpc/rest-equivalence,No,
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SVC-001,IEEE 1516.1-2010 (2010 edition),5.5,Federate Interface Specification,CAP-DM,DM-UNPUBLISH_INTERACTION_CLASS,The RTI shall provide the Unpublish Interaction Class service through the `unpublishInteractionClass` operation.,shall,rti/declaration_management,unit + integration + API conformance tests,TEST-HLA1516_1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SVC-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SVC,,Clause 5.5; service=Unpublish Interaction Class; method=unpublishInteractionClass,unpublishInteractionClass,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-TEST-001,IEEE 1516.1-2010 (2010 edition),5.5,Federate Interface Specification,CAP-DM,DM-UNPUBLISH_INTERACTION_CLASS,"The verification suite shall include positive, negative, exception, transport-equivalence, and MOM-observer tests for `unpublishInteractionClass`.",shall,tests/conformance,test-suite audit,TEST-HLA1516_1-DM-5_5-UNPUBLISHINTERACTIONCLASS-TEST-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,TEST,HLA1516.1-DM-5_5-UNPUBLISHINTERACTIONCLASS-SVC-001,Clause 5.5; test coverage seed,unpublishInteractionClass,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-CPP-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-031,IEEE 1516.1-2010 (2010 edition),5.6,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::subscribeObjectClassAttributes` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-031,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 (2010 edition) C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void subscribeObjectClassAttributes ( ObjectClassHandle theClass, AttributeHandleSet const & attributeList, bool active = true, std::wstring const & updateRateDesignator = L"""") throw ( AttributeNotDefined, ObjectClassNotDefined, InvalidUpdateRateDesignator, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError) = 0;; exceptions=AttributeNotDefined; ObjectClassNotDefined; InvalidUpdateRateDesignator; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError",subscribeObjectClassAttributes,binding/API,static/api,No,
HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-ARG-001,IEEE 1516.1-2010 (2010 edition),5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES,The implementation shall accept and validate `subscribeObjectClassAttributes` overload 1 arguments: ObjectClassHandle theClass; AttributeHandleSet attributeList.,shall,rti/declaration_management,argument validation tests,TEST-HLA1516_1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-ARG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,ARG,HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-SVC-001,Arguments: ObjectClassHandle theClass; AttributeHandleSet attributeList,subscribeObjectClassAttributes,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-ARG-002,IEEE 1516.1-2010 (2010 edition),5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES,The implementation shall accept and validate `subscribeObjectClassAttributes` overload 2 arguments: ObjectClassHandle theClass; AttributeHandleSet attributeList; String updateRateDesignator.,shall,rti/declaration_management,argument validation tests,TEST-HLA1516_1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-ARG-002,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,ARG,HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-SVC-001,Arguments: ObjectClassHandle theClass; AttributeHandleSet attributeList; String updateRateDesignator,subscribeObjectClassAttributes,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-EFF-001,IEEE 1516.1-2010 (2010 edition),5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES,"The RTI shall record the subscribing federate's object-class attribute interest and use it when determining object discovery, attribute reflection, relevance advisory, and MOM subscription-reporting behavior.",shall,rti/declaration_management,state-transition integration tests,TEST-HLA1516_1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-EFF-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EFF,HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-SVC-001,Clause 5.6; service=Subscribe Object Class Attributes; effect family,subscribeObjectClassAttributes,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-EXC-001,IEEE 1516.1-2010 (2010 edition),5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES,"The RTI shall raise the standard exceptions exposed by `subscribeObjectClassAttributes` when the corresponding error conditions occur: AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError, InvalidUpdateRateDesignator.",shall,rti/declaration_management,exception matrix tests,TEST-HLA1516_1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-EXC-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,EXC,HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-SVC-001,Clause 5.6; Java throws=AttributeNotDefined; ObjectClassNotDefined; SaveInProgress; RestoreInProgress; FederateNotExecutionMember; NotConnected; RTIinternalError; InvalidUpdateRateDesignator,subscribeObjectClassAttributes,federate-initiated,native/grpc/rest-equivalence,Maybe,
HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-MOM-001,IEEE 1516.1-2010 (2010 edition),5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES,"When MOM service reporting is enabled for the invoking federate, the RTI shall make invocation of `subscribeObjectClassAttributes` observable through the standard MOM service-reporting mechanism where the standard defines such reporting.",shall,rti/mom/service_reporting,MOM observer integration test,TEST-HLA1516_1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-MOM-001,Draft,P1,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,MOM,HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-SVC-001,Clause 5.6; MOM service reporting linkage,subscribeObjectClassAttributes,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-PRE-001,IEEE 1516.1-2010 (2010 edition),5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES,"The RTI shall validate all standard preconditions for `subscribeObjectClassAttributes`, including connection state, federation-execution membership, valid handles, FDD-defined classes or datatypes, save/restore state, callback reentrancy, and service-specific constraints as applicable.",shall,rti/declaration_management,negative unit tests + exception tests,TEST-HLA1516_1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-PRE-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,PRE,HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-SVC-001,Clause 5.6; service=Subscribe Object Class Attributes; precondition family,subscribeObjectClassAttributes,federate-initiated,native/grpc/rest-equivalence,Yes,
HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-SIG-001,IEEE 1516.1-2010 (2010 edition),5.6,Federate Interface Specification,CAP-DM,DM-SUBSCRIBE_OBJECT_CLASS_ATTRIBUTES,The implementation shall expose `subscribeObjectClassAttributes` overload 1 returning `void` with the standard argument shape.,shall,rti/declaration_management,API signature static test,TEST-HLA1516_1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-SIG-001,Draft,P0,v1.0 structured decomposition from IEEE 1516.1-2010 (2010 edition) service clause inventory and official Java API catalog.,SIG,HLA1516.1-DM-5_6-SUBSCRIBEOBJECTCLASSATTRIBUTES-SVC-001,"Java signature: void subscribeObjectClassAttributes(ObjectClassHandle theClass, AttributeHandleSet attributeList) throws AttributeNotDefined, ObjectClassNotDefined, SaveInProgress, RestoreInProgress, FederateNotExecutionMember, NotConnected, RTIinternalError",subscribeObjectClassAttributes,federate-initiated,native/grpc/rest-equivalence,No,
