requirement_id,standard,clause,source_title,capability,feature,requirement_text,normative_keyword,implementation_area,verification_method,test_id,status,priority,source_note,requirement_type,parent_requirement_id,source_detail,service_name,service_direction,transport_scope,mom_observable,verification_notes
HLA1516.1-FM-4_2-EFF-001,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,"On successful Connect service, the RTI shall establish this postcondition: The unjoined federate is connected to the RTI.",shall,rti.federation_management.connect,state-machine integration test,TEST-FM-4_2-EFF-001,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_2-001,4.2.4 Postconditions,Connect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,TBD,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_2-EXC-001,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Connect service shall report the defined exception/failure condition when applicable: Connection failed.,shall,rti.federation_management.connect,unit + negative-path conformance test,TEST-FM-4_2-EXC-001,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_2-001,4.2.5 Exceptions,Connect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_2-EXC-002,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Connect service shall report the defined exception/failure condition when applicable: Unsupported callback model.,shall,rti.federation_management.connect,unit + negative-path conformance test,TEST-FM-4_2-EXC-002,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_2-001,4.2.5 Exceptions,Connect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_2-EXC-003,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Connect service shall report the defined exception/failure condition when applicable: Invalid local settings designator.,shall,rti.federation_management.connect,unit + negative-path conformance test,TEST-FM-4_2-EXC-003,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_2-001,4.2.5 Exceptions,Connect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_2-EXC-004,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Connect service shall report the defined exception/failure condition when applicable: Already connected.,shall,rti.federation_management.connect,unit + negative-path conformance test,TEST-FM-4_2-EXC-004,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_2-001,4.2.5 Exceptions,Connect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_2-EXC-005,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Connect service shall report the defined exception/failure condition when applicable: RTI internal error.,shall,rti.federation_management.connect,unit + negative-path conformance test,TEST-FM-4_2-EXC-005,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_2-001,4.2.5 Exceptions,Connect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_2-PRE-001,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Connect service shall enforce this precondition before successful completion: Not connected.,shall,rti.federation_management.connect,unit + negative-path conformance test,TEST-FM-4_2-PRE-001,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_2-001,4.2.3 Preconditions,Connect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,TBD,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_2-RTIAPI-001,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-connect,RTI shall expose RTIambassador method `connect` for the Connect service.,shall,federation_management.connect,api conformance test,TEST-HLA1516_1-FM-4_2-RTIAPI-001,Draft,P0,Extracted from the official IEEE 1516-2010 Java API artifact bundled with 1516.1 downloads.,RTI_API,HLA1516.1-FM-4_2-001,Java API Annex B source: RTIambassador.java; Clause 4.2; overload 1.,Connect,federate-initiated,native API; grpc/rest equivalent service contract where applicable,yes,"Signature: void connect(FederateAmbassador federateReference, CallbackModel callbackModel, String localSettingsDesignator) throws ConnectionFailed, InvalidLocalSettingsDesignator, UnsupportedCallbackModel, AlreadyConnected, CallNotAllowedFromWithinCallback, RTIinternalError"
HLA1516.1-FM-4_2-RTIAPI-001-EFF,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-connect,"`connect` shall apply the state, routing, advisory, or lifecycle effects specified for the Connect service.",shall,federation_management.connect,state/effect integration test,TEST-HLA1516_1-FM-4_2-RTIAPI-001-EFF,Draft,P0,Derived implementation requirement for service behavior.,EFF,HLA1516.1-FM-4_2-001,Java API Annex B source: RTIambassador.java; Clause 4.2; overload 1.,Connect,federate-initiated,native; grpc; rest,yes,
HLA1516.1-FM-4_2-RTIAPI-001-EXC,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-connect,`connect` shall define and surface applicable exception conditions: ConnectionFailed; InvalidLocalSettingsDesignator; UnsupportedCallbackModel; AlreadyConnected; CallNotAllowedFromWithinCallback; RTIinternalError.,shall,federation_management.connect,negative unit/integration tests,TEST-HLA1516_1-FM-4_2-RTIAPI-001-EXC,Draft,P0,Derived from Java API throws clause. Each listed exception should become one or more negative tests in later passes.,EXC_API,HLA1516.1-FM-4_2-001,Java API Annex B source: RTIambassador.java; Clause 4.2; overload 1.,Connect,federate-initiated,native API; grpc/rest error mapping where applicable,MOM exception reporting where enabled,
HLA1516.1-FM-4_2-RTIAPI-001-MOM,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-connect,"When MOM service reporting is enabled, invocation of `connect` shall be eligible for standard MOM service invocation reporting.",shall,mom.service_reporting,MOM observer integration test,TEST-HLA1516_1-FM-4_2-RTIAPI-001-MOM,Draft,P1,Derived traceability hook from Clause 11 service reporting into service-specific tests.,MOM_TRACE,HLA1516.1-FM-4_2-001,Java API Annex B source: RTIambassador.java; Clause 4.2; overload 1.,Connect,federate-initiated,native; grpc; rest,yes,
HLA1516.1-FM-4_2-RTIAPI-001-SIG,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-connect,`connect` shall use return type `void` and supplied arguments: FederateAmbassador federateReference; CallbackModel callbackModel; String localSettingsDesignator.,shall,federation_management.connect,api signature/static test,TEST-HLA1516_1-FM-4_2-RTIAPI-001-SIG,Draft,P0,Derived from Java API method signature.,SIG,HLA1516.1-FM-4_2-001,Java API Annex B source: RTIambassador.java; Clause 4.2; overload 1.,Connect,federate-initiated,native API; grpc/rest request-response schema where applicable,no,"void connect(FederateAmbassador federateReference, CallbackModel callbackModel, String localSettingsDesignator) throws ConnectionFailed, InvalidLocalSettingsDesignator, UnsupportedCallbackModel, AlreadyConnected, CallNotAllowedFromWithinCallback, RTIinternalError"
HLA1516.1-FM-4_2-RTIAPI-002,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-connect,RTI shall expose RTIambassador method `connect` for the Connect service.,shall,federation_management.connect,api conformance test,TEST-HLA1516_1-FM-4_2-RTIAPI-002,Draft,P0,Extracted from the official IEEE 1516-2010 Java API artifact bundled with 1516.1 downloads.,RTI_API,HLA1516.1-FM-4_2-001,Java API Annex B source: RTIambassador.java; Clause 4.2; overload 2.,Connect,federate-initiated,native API; grpc/rest equivalent service contract where applicable,yes,"Signature: void connect(FederateAmbassador federateReference, CallbackModel callbackModel) throws ConnectionFailed, InvalidLocalSettingsDesignator, UnsupportedCallbackModel, AlreadyConnected, CallNotAllowedFromWithinCallback, RTIinternalError"
HLA1516.1-FM-4_2-RTIAPI-002-EFF,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-connect,"`connect` shall apply the state, routing, advisory, or lifecycle effects specified for the Connect service.",shall,federation_management.connect,state/effect integration test,TEST-HLA1516_1-FM-4_2-RTIAPI-002-EFF,Draft,P0,Derived implementation requirement for service behavior.,EFF,HLA1516.1-FM-4_2-001,Java API Annex B source: RTIambassador.java; Clause 4.2; overload 2.,Connect,federate-initiated,native; grpc; rest,yes,
HLA1516.1-FM-4_2-RTIAPI-002-EXC,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-connect,`connect` shall define and surface applicable exception conditions: ConnectionFailed; InvalidLocalSettingsDesignator; UnsupportedCallbackModel; AlreadyConnected; CallNotAllowedFromWithinCallback; RTIinternalError.,shall,federation_management.connect,negative unit/integration tests,TEST-HLA1516_1-FM-4_2-RTIAPI-002-EXC,Draft,P0,Derived from Java API throws clause. Each listed exception should become one or more negative tests in later passes.,EXC_API,HLA1516.1-FM-4_2-001,Java API Annex B source: RTIambassador.java; Clause 4.2; overload 2.,Connect,federate-initiated,native API; grpc/rest error mapping where applicable,MOM exception reporting where enabled,
HLA1516.1-FM-4_2-RTIAPI-002-MOM,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-connect,"When MOM service reporting is enabled, invocation of `connect` shall be eligible for standard MOM service invocation reporting.",shall,mom.service_reporting,MOM observer integration test,TEST-HLA1516_1-FM-4_2-RTIAPI-002-MOM,Draft,P1,Derived traceability hook from Clause 11 service reporting into service-specific tests.,MOM_TRACE,HLA1516.1-FM-4_2-001,Java API Annex B source: RTIambassador.java; Clause 4.2; overload 2.,Connect,federate-initiated,native; grpc; rest,yes,
HLA1516.1-FM-4_2-RTIAPI-002-SIG,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-connect,`connect` shall use return type `void` and supplied arguments: FederateAmbassador federateReference; CallbackModel callbackModel.,shall,federation_management.connect,api signature/static test,TEST-HLA1516_1-FM-4_2-RTIAPI-002-SIG,Draft,P0,Derived from Java API method signature.,SIG,HLA1516.1-FM-4_2-001,Java API Annex B source: RTIambassador.java; Clause 4.2; overload 2.,Connect,federate-initiated,native API; grpc/rest request-response schema where applicable,no,"void connect(FederateAmbassador federateReference, CallbackModel callbackModel) throws ConnectionFailed, InvalidLocalSettingsDesignator, UnsupportedCallbackModel, AlreadyConnected, CallNotAllowedFromWithinCallback, RTIinternalError"
HLA1516.1-FM-4_2-SVC-001,IEEE 1516.1-2010,4.2,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,RTI/federate interface shall provide Connect service as a federate-initiated service in the Federation Management service group.,shall,rti.federation_management.connect,API conformance + integration test,TEST-FM-4_2-SVC-001,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,SVC,HLA1516.1-FM-4_2-001,4.2 service heading and overview,Connect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-CPP-4_3-DISCONNECT-002,IEEE 1516.1-2010,4.3,C++ API Binding,CAP-API,API-CPP,The C++ API binding shall declare `RTIambassador::disconnect` with the standard signature and exception surface.,shall,api/cpp,C++ header static validation,TEST-HLA1516_1-CPP-4_3-DISCONNECT-002,Draft,P1,v1.0 static extraction from official IEEE 1516.1-2010 C++ API headers.,CPP_METHOD,,"cpp_api/cpp/src/RTI/RTIambassador.h; signature=virtual void disconnect () throw ( FederateIsExecutionMember, CallNotAllowedFromWithinCallback, RTIinternalError) = 0;; exceptions=FederateIsExecutionMember; CallNotAllowedFromWithinCallback; RTIinternalError",disconnect,binding/API,static/api,No,
HLA1516.1-FM-4_3-001,IEEE 1516.1-2010,4.3,Federate Interface Specification,CAP-FM,FM-DISCONNECT-SERVICE,RTI shall provide the Disconnect service.,shall,rti.federation_management.disconnect,unit + federate integration test,TEST-FM-4_3-001,Draft,P0,"Seeded from 1516.1 table of contents service entry for clause 4.3. Expand with arguments, callbacks, preconditions, and exceptions.",SVC,,v0.1 seeded family/service row,,,native baseline; transport equivalence where applicable,TBD,
HLA1516.1-FM-4_3-EFF-001,IEEE 1516.1-2010,4.3,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,"On successful Disconnect service, the RTI shall establish this postcondition: The federate is disconnected from the RTI.",shall,rti.federation_management.disconnect,state-machine integration test,TEST-FM-4_3-EFF-001,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EFF,HLA1516.1-FM-4_3-001,4.3.4 Postconditions,Disconnect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,TBD,Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_3-EXC-001,IEEE 1516.1-2010,4.3,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Disconnect service shall report the defined exception/failure condition when applicable: Federate is a member of the execution.,shall,rti.federation_management.disconnect,unit + negative-path conformance test,TEST-FM-4_3-EXC-001,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_3-001,4.3.5 Exceptions,Disconnect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_3-EXC-002,IEEE 1516.1-2010,4.3,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Disconnect service shall report the defined exception/failure condition when applicable: Not connected.,shall,rti.federation_management.disconnect,unit + negative-path conformance test,TEST-FM-4_3-EXC-002,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_3-001,4.3.5 Exceptions,Disconnect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_3-EXC-003,IEEE 1516.1-2010,4.3,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Disconnect service shall report the defined exception/failure condition when applicable: RTI internal error.,shall,rti.federation_management.disconnect,unit + negative-path conformance test,TEST-FM-4_3-EXC-003,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,EXC,HLA1516.1-FM-4_3-001,4.3.5 Exceptions,Disconnect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,"service reporting switch, when enabled",Split from broad service row to implementation-ready conformance row.
HLA1516.1-FM-4_3-PRE-001,IEEE 1516.1-2010,4.3,Federate Interface Specification,CAP-FM,FM-LIFECYCLE,Disconnect service shall enforce this precondition before successful completion: The federate is connected to the RTI.,shall,rti.federation_management.disconnect,unit + negative-path conformance test,TEST-FM-4_3-PRE-001,Draft,P0,Clause 4 detailed extraction; paraphrased from service supplied/returned/precondition/postcondition/exception subsections.,PRE,HLA1516.1-FM-4_3-001,4.3.3 Preconditions,Disconnect,federate-initiated service,native baseline; gRPC/REST equivalence for externally visible service behavior,TBD,Split from broad service row to implementation-ready conformance row.
