test_id,requirement_id,capability,feature,test_level,transport,status,expected_evidence,verification_notes
TEST-HLA1516_1-FM-4_29-001-GRPC,HLA1516.1-FM-4_29-001,CAP-FM,FM-FEDERATION-RESTORED-CALLBACK-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-FM-4_29-001: RTI shall issue the Federation Restored callback service.,
TEST-HLA1516_1-FM-4_29-001-REST,HLA1516.1-FM-4_29-001,CAP-FM,FM-FEDERATION-RESTORED-CALLBACK-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-FM-4_29-001: RTI shall issue the Federation Restored callback service.,
TEST-HLA1516_1-FM-4_30-001-NATIVE,HLA1516.1-FM-4_30-001,CAP-FM,FM-ABORT-FEDERATION-RESTORE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-FM-4_30-001: RTI shall provide the Abort Federation Restore service.,
TEST-HLA1516_1-FM-4_30-001-GRPC,HLA1516.1-FM-4_30-001,CAP-FM,FM-ABORT-FEDERATION-RESTORE-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-FM-4_30-001: RTI shall provide the Abort Federation Restore service.,
TEST-HLA1516_1-FM-4_30-001-REST,HLA1516.1-FM-4_30-001,CAP-FM,FM-ABORT-FEDERATION-RESTORE-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-FM-4_30-001: RTI shall provide the Abort Federation Restore service.,
TEST-HLA1516_1-FM-4_31-001-NATIVE,HLA1516.1-FM-4_31-001,CAP-FM,FM-QUERY-FEDERATION-RESTORE-STATUS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-FM-4_31-001: RTI shall provide the Query Federation Restore Status service.,
TEST-HLA1516_1-FM-4_31-001-GRPC,HLA1516.1-FM-4_31-001,CAP-FM,FM-QUERY-FEDERATION-RESTORE-STATUS-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-FM-4_31-001: RTI shall provide the Query Federation Restore Status service.,
TEST-HLA1516_1-FM-4_31-001-REST,HLA1516.1-FM-4_31-001,CAP-FM,FM-QUERY-FEDERATION-RESTORE-STATUS-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-FM-4_31-001: RTI shall provide the Query Federation Restore Status service.,
TEST-HLA1516_1-FM-4_32-001-NATIVE,HLA1516.1-FM-4_32-001,CAP-FM,FM-FEDERATION-RESTORE-STATUS-RESPONSE-CALLB,unit + federate integration test,native,planned,Verify HLA1516.1-FM-4_32-001: RTI shall issue the Federation Restore Status Response callback service.,
TEST-HLA1516_1-FM-4_32-001-GRPC,HLA1516.1-FM-4_32-001,CAP-FM,FM-FEDERATION-RESTORE-STATUS-RESPONSE-CALLB,unit + federate integration test,grpc,planned,Verify HLA1516.1-FM-4_32-001: RTI shall issue the Federation Restore Status Response callback service.,
TEST-HLA1516_1-FM-4_32-001-REST,HLA1516.1-FM-4_32-001,CAP-FM,FM-FEDERATION-RESTORE-STATUS-RESPONSE-CALLB,unit + federate integration test,rest,planned,Verify HLA1516.1-FM-4_32-001: RTI shall issue the Federation Restore Status Response callback service.,
TEST-HLA1516_1-DM-5_2-001-NATIVE,HLA1516.1-DM-5_2-001,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DM-5_2-001: RTI shall provide the Publish Object Class Attributes service.,
TEST-HLA1516_1-DM-5_2-001-GRPC,HLA1516.1-DM-5_2-001,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-DM-5_2-001: RTI shall provide the Publish Object Class Attributes service.,
TEST-HLA1516_1-DM-5_2-001-REST,HLA1516.1-DM-5_2-001,CAP-DM,DM-PUBLISH-OBJECT-CLASS-ATTRIBUTES-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-DM-5_2-001: RTI shall provide the Publish Object Class Attributes service.,
TEST-HLA1516_1-DM-5_3-001-NATIVE,HLA1516.1-DM-5_3-001,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES-SERVIC,unit + federate integration test,native,planned,Verify HLA1516.1-DM-5_3-001: RTI shall provide the Unpublish Object Class Attributes service.,
TEST-HLA1516_1-DM-5_3-001-GRPC,HLA1516.1-DM-5_3-001,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES-SERVIC,unit + federate integration test,grpc,planned,Verify HLA1516.1-DM-5_3-001: RTI shall provide the Unpublish Object Class Attributes service.,
TEST-HLA1516_1-DM-5_3-001-REST,HLA1516.1-DM-5_3-001,CAP-DM,DM-UNPUBLISH-OBJECT-CLASS-ATTRIBUTES-SERVIC,unit + federate integration test,rest,planned,Verify HLA1516.1-DM-5_3-001: RTI shall provide the Unpublish Object Class Attributes service.,
TEST-HLA1516_1-DM-5_4-001-NATIVE,HLA1516.1-DM-5_4-001,CAP-DM,DM-PUBLISH-INTERACTION-CLASS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DM-5_4-001: RTI shall provide the Publish Interaction Class service.,
TEST-HLA1516_1-DM-5_4-001-GRPC,HLA1516.1-DM-5_4-001,CAP-DM,DM-PUBLISH-INTERACTION-CLASS-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-DM-5_4-001: RTI shall provide the Publish Interaction Class service.,
TEST-HLA1516_1-DM-5_4-001-REST,HLA1516.1-DM-5_4-001,CAP-DM,DM-PUBLISH-INTERACTION-CLASS-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-DM-5_4-001: RTI shall provide the Publish Interaction Class service.,
TEST-HLA1516_1-DM-5_5-001-NATIVE,HLA1516.1-DM-5_5-001,CAP-DM,DM-UNPUBLISH-INTERACTION-CLASS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DM-5_5-001: RTI shall provide the Unpublish Interaction Class service.,
TEST-HLA1516_1-DM-5_5-001-GRPC,HLA1516.1-DM-5_5-001,CAP-DM,DM-UNPUBLISH-INTERACTION-CLASS-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-DM-5_5-001: RTI shall provide the Unpublish Interaction Class service.,
TEST-HLA1516_1-DM-5_5-001-REST,HLA1516.1-DM-5_5-001,CAP-DM,DM-UNPUBLISH-INTERACTION-CLASS-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-DM-5_5-001: RTI shall provide the Unpublish Interaction Class service.,
TEST-HLA1516_1-DM-5_6-001-NATIVE,HLA1516.1-DM-5_6-001,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-SERVIC,unit + federate integration test,native,planned,Verify HLA1516.1-DM-5_6-001: RTI shall provide the Subscribe Object Class Attributes service.,
TEST-HLA1516_1-DM-5_6-001-GRPC,HLA1516.1-DM-5_6-001,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-SERVIC,unit + federate integration test,grpc,planned,Verify HLA1516.1-DM-5_6-001: RTI shall provide the Subscribe Object Class Attributes service.,
TEST-HLA1516_1-DM-5_6-001-REST,HLA1516.1-DM-5_6-001,CAP-DM,DM-SUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-SERVIC,unit + federate integration test,rest,planned,Verify HLA1516.1-DM-5_6-001: RTI shall provide the Subscribe Object Class Attributes service.,
TEST-HLA1516_1-DM-5_7-001-NATIVE,HLA1516.1-DM-5_7-001,CAP-DM,DM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-SERV,unit + federate integration test,native,planned,Verify HLA1516.1-DM-5_7-001: RTI shall provide the Unsubscribe Object Class Attributes service.,
TEST-HLA1516_1-DM-5_7-001-GRPC,HLA1516.1-DM-5_7-001,CAP-DM,DM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-SERV,unit + federate integration test,grpc,planned,Verify HLA1516.1-DM-5_7-001: RTI shall provide the Unsubscribe Object Class Attributes service.,
TEST-HLA1516_1-DM-5_7-001-REST,HLA1516.1-DM-5_7-001,CAP-DM,DM-UNSUBSCRIBE-OBJECT-CLASS-ATTRIBUTES-SERV,unit + federate integration test,rest,planned,Verify HLA1516.1-DM-5_7-001: RTI shall provide the Unsubscribe Object Class Attributes service.,
TEST-HLA1516_1-DM-5_8-001-NATIVE,HLA1516.1-DM-5_8-001,CAP-DM,DM-SUBSCRIBE-INTERACTION-CLASS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DM-5_8-001: RTI shall provide the Subscribe Interaction Class service.,
TEST-HLA1516_1-DM-5_8-001-GRPC,HLA1516.1-DM-5_8-001,CAP-DM,DM-SUBSCRIBE-INTERACTION-CLASS-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-DM-5_8-001: RTI shall provide the Subscribe Interaction Class service.,
TEST-HLA1516_1-DM-5_8-001-REST,HLA1516.1-DM-5_8-001,CAP-DM,DM-SUBSCRIBE-INTERACTION-CLASS-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-DM-5_8-001: RTI shall provide the Subscribe Interaction Class service.,
TEST-HLA1516_1-DM-5_9-001-NATIVE,HLA1516.1-DM-5_9-001,CAP-DM,DM-UNSUBSCRIBE-INTERACTION-CLASS-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DM-5_9-001: RTI shall provide the Unsubscribe Interaction Class service.,
TEST-HLA1516_1-DM-5_9-001-GRPC,HLA1516.1-DM-5_9-001,CAP-DM,DM-UNSUBSCRIBE-INTERACTION-CLASS-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-DM-5_9-001: RTI shall provide the Unsubscribe Interaction Class service.,
TEST-HLA1516_1-DM-5_9-001-REST,HLA1516.1-DM-5_9-001,CAP-DM,DM-UNSUBSCRIBE-INTERACTION-CLASS-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-DM-5_9-001: RTI shall provide the Unsubscribe Interaction Class service.,
TEST-HLA1516_1-DM-5_10-001-NATIVE,HLA1516.1-DM-5_10-001,CAP-DM,DM-START-REGISTRATION-FOR-OBJECT-CLASS-CALL,unit + federate integration test,native,planned,Verify HLA1516.1-DM-5_10-001: RTI shall issue the Start Registration For Object Class callback service.,
TEST-HLA1516_1-DM-5_10-001-GRPC,HLA1516.1-DM-5_10-001,CAP-DM,DM-START-REGISTRATION-FOR-OBJECT-CLASS-CALL,unit + federate integration test,grpc,planned,Verify HLA1516.1-DM-5_10-001: RTI shall issue the Start Registration For Object Class callback service.,
TEST-HLA1516_1-DM-5_10-001-REST,HLA1516.1-DM-5_10-001,CAP-DM,DM-START-REGISTRATION-FOR-OBJECT-CLASS-CALL,unit + federate integration test,rest,planned,Verify HLA1516.1-DM-5_10-001: RTI shall issue the Start Registration For Object Class callback service.,
TEST-HLA1516_1-DM-5_11-001-NATIVE,HLA1516.1-DM-5_11-001,CAP-DM,DM-STOP-REGISTRATION-FOR-OBJECT-CLASS-CALLB,unit + federate integration test,native,planned,Verify HLA1516.1-DM-5_11-001: RTI shall issue the Stop Registration For Object Class callback service.,
TEST-HLA1516_1-DM-5_11-001-GRPC,HLA1516.1-DM-5_11-001,CAP-DM,DM-STOP-REGISTRATION-FOR-OBJECT-CLASS-CALLB,unit + federate integration test,grpc,planned,Verify HLA1516.1-DM-5_11-001: RTI shall issue the Stop Registration For Object Class callback service.,
TEST-HLA1516_1-DM-5_11-001-REST,HLA1516.1-DM-5_11-001,CAP-DM,DM-STOP-REGISTRATION-FOR-OBJECT-CLASS-CALLB,unit + federate integration test,rest,planned,Verify HLA1516.1-DM-5_11-001: RTI shall issue the Stop Registration For Object Class callback service.,
TEST-HLA1516_1-DM-5_12-001-NATIVE,HLA1516.1-DM-5_12-001,CAP-DM,DM-TURN-INTERACTIONS-ON-CALLBACK-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DM-5_12-001: RTI shall issue the Turn Interactions On callback service.,
TEST-HLA1516_1-DM-5_12-001-GRPC,HLA1516.1-DM-5_12-001,CAP-DM,DM-TURN-INTERACTIONS-ON-CALLBACK-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-DM-5_12-001: RTI shall issue the Turn Interactions On callback service.,
TEST-HLA1516_1-DM-5_12-001-REST,HLA1516.1-DM-5_12-001,CAP-DM,DM-TURN-INTERACTIONS-ON-CALLBACK-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-DM-5_12-001: RTI shall issue the Turn Interactions On callback service.,
TEST-HLA1516_1-DM-5_13-001-NATIVE,HLA1516.1-DM-5_13-001,CAP-DM,DM-TURN-INTERACTIONS-OFF-CALLBACK-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-DM-5_13-001: RTI shall issue the Turn Interactions Off callback service.,
TEST-HLA1516_1-DM-5_13-001-GRPC,HLA1516.1-DM-5_13-001,CAP-DM,DM-TURN-INTERACTIONS-OFF-CALLBACK-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-DM-5_13-001: RTI shall issue the Turn Interactions Off callback service.,
TEST-HLA1516_1-DM-5_13-001-REST,HLA1516.1-DM-5_13-001,CAP-DM,DM-TURN-INTERACTIONS-OFF-CALLBACK-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-DM-5_13-001: RTI shall issue the Turn Interactions Off callback service.,
TEST-HLA1516_1-OM-6_2-001-NATIVE,HLA1516.1-OM-6_2-001,CAP-OM,OM-RESERVE-OBJECT-INSTANCE-NAME-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-OM-6_2-001: RTI shall provide the Reserve Object Instance Name service.,
TEST-HLA1516_1-OM-6_2-001-GRPC,HLA1516.1-OM-6_2-001,CAP-OM,OM-RESERVE-OBJECT-INSTANCE-NAME-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-OM-6_2-001: RTI shall provide the Reserve Object Instance Name service.,
TEST-HLA1516_1-OM-6_2-001-REST,HLA1516.1-OM-6_2-001,CAP-OM,OM-RESERVE-OBJECT-INSTANCE-NAME-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-OM-6_2-001: RTI shall provide the Reserve Object Instance Name service.,
TEST-HLA1516_1-OM-6_3-001-NATIVE,HLA1516.1-OM-6_3-001,CAP-OM,OM-OBJECT-INSTANCE-NAME-RESERVED-CALLBACK-S,unit + federate integration test,native,planned,Verify HLA1516.1-OM-6_3-001: RTI shall issue the Object Instance Name Reserved callback service.,
TEST-HLA1516_1-OM-6_3-001-GRPC,HLA1516.1-OM-6_3-001,CAP-OM,OM-OBJECT-INSTANCE-NAME-RESERVED-CALLBACK-S,unit + federate integration test,grpc,planned,Verify HLA1516.1-OM-6_3-001: RTI shall issue the Object Instance Name Reserved callback service.,
TEST-HLA1516_1-OM-6_3-001-REST,HLA1516.1-OM-6_3-001,CAP-OM,OM-OBJECT-INSTANCE-NAME-RESERVED-CALLBACK-S,unit + federate integration test,rest,planned,Verify HLA1516.1-OM-6_3-001: RTI shall issue the Object Instance Name Reserved callback service.,
TEST-HLA1516_1-OM-6_4-001-NATIVE,HLA1516.1-OM-6_4-001,CAP-OM,OM-RELEASE-OBJECT-INSTANCE-NAME-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-OM-6_4-001: RTI shall provide the Release Object Instance Name service.,
TEST-HLA1516_1-OM-6_4-001-GRPC,HLA1516.1-OM-6_4-001,CAP-OM,OM-RELEASE-OBJECT-INSTANCE-NAME-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-OM-6_4-001: RTI shall provide the Release Object Instance Name service.,
TEST-HLA1516_1-OM-6_4-001-REST,HLA1516.1-OM-6_4-001,CAP-OM,OM-RELEASE-OBJECT-INSTANCE-NAME-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-OM-6_4-001: RTI shall provide the Release Object Instance Name service.,
TEST-HLA1516_1-OM-6_5-001-NATIVE,HLA1516.1-OM-6_5-001,CAP-OM,OM-RESERVE-MULTIPLE-OBJECT-INSTANCE-NAMES-S,unit + federate integration test,native,planned,Verify HLA1516.1-OM-6_5-001: RTI shall provide the Reserve Multiple Object Instance Names service.,
TEST-HLA1516_1-OM-6_5-001-GRPC,HLA1516.1-OM-6_5-001,CAP-OM,OM-RESERVE-MULTIPLE-OBJECT-INSTANCE-NAMES-S,unit + federate integration test,grpc,planned,Verify HLA1516.1-OM-6_5-001: RTI shall provide the Reserve Multiple Object Instance Names service.,
TEST-HLA1516_1-OM-6_5-001-REST,HLA1516.1-OM-6_5-001,CAP-OM,OM-RESERVE-MULTIPLE-OBJECT-INSTANCE-NAMES-S,unit + federate integration test,rest,planned,Verify HLA1516.1-OM-6_5-001: RTI shall provide the Reserve Multiple Object Instance Names service.,
TEST-HLA1516_1-OM-6_6-001-NATIVE,HLA1516.1-OM-6_6-001,CAP-OM,OM-MULTIPLE-OBJECT-INSTANCE-NAMES-RESERVED-,unit + federate integration test,native,planned,Verify HLA1516.1-OM-6_6-001: RTI shall issue the Multiple Object Instance Names Reserved callback service.,
TEST-HLA1516_1-OM-6_6-001-GRPC,HLA1516.1-OM-6_6-001,CAP-OM,OM-MULTIPLE-OBJECT-INSTANCE-NAMES-RESERVED-,unit + federate integration test,grpc,planned,Verify HLA1516.1-OM-6_6-001: RTI shall issue the Multiple Object Instance Names Reserved callback service.,
TEST-HLA1516_1-OM-6_6-001-REST,HLA1516.1-OM-6_6-001,CAP-OM,OM-MULTIPLE-OBJECT-INSTANCE-NAMES-RESERVED-,unit + federate integration test,rest,planned,Verify HLA1516.1-OM-6_6-001: RTI shall issue the Multiple Object Instance Names Reserved callback service.,
TEST-HLA1516_1-OM-6_7-001-NATIVE,HLA1516.1-OM-6_7-001,CAP-OM,OM-RELEASE-MULTIPLE-OBJECT-INSTANCE-NAMES-S,unit + federate integration test,native,planned,Verify HLA1516.1-OM-6_7-001: RTI shall provide the Release Multiple Object Instance Names service.,
TEST-HLA1516_1-OM-6_7-001-GRPC,HLA1516.1-OM-6_7-001,CAP-OM,OM-RELEASE-MULTIPLE-OBJECT-INSTANCE-NAMES-S,unit + federate integration test,grpc,planned,Verify HLA1516.1-OM-6_7-001: RTI shall provide the Release Multiple Object Instance Names service.,
TEST-HLA1516_1-OM-6_7-001-REST,HLA1516.1-OM-6_7-001,CAP-OM,OM-RELEASE-MULTIPLE-OBJECT-INSTANCE-NAMES-S,unit + federate integration test,rest,planned,Verify HLA1516.1-OM-6_7-001: RTI shall provide the Release Multiple Object Instance Names service.,
TEST-HLA1516_1-OM-6_8-001-NATIVE,HLA1516.1-OM-6_8-001,CAP-OM,OM-REGISTER-OBJECT-INSTANCE-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-OM-6_8-001: RTI shall provide the Register Object Instance service.,
TEST-HLA1516_1-OM-6_8-001-GRPC,HLA1516.1-OM-6_8-001,CAP-OM,OM-REGISTER-OBJECT-INSTANCE-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-OM-6_8-001: RTI shall provide the Register Object Instance service.,
TEST-HLA1516_1-OM-6_8-001-REST,HLA1516.1-OM-6_8-001,CAP-OM,OM-REGISTER-OBJECT-INSTANCE-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-OM-6_8-001: RTI shall provide the Register Object Instance service.,
TEST-HLA1516_1-OM-6_9-001-NATIVE,HLA1516.1-OM-6_9-001,CAP-OM,OM-DISCOVER-OBJECT-INSTANCE-CALLBACK-SERVIC,unit + federate integration test,native,planned,Verify HLA1516.1-OM-6_9-001: RTI shall issue the Discover Object Instance callback service.,
TEST-HLA1516_1-OM-6_9-001-GRPC,HLA1516.1-OM-6_9-001,CAP-OM,OM-DISCOVER-OBJECT-INSTANCE-CALLBACK-SERVIC,unit + federate integration test,grpc,planned,Verify HLA1516.1-OM-6_9-001: RTI shall issue the Discover Object Instance callback service.,
TEST-HLA1516_1-OM-6_9-001-REST,HLA1516.1-OM-6_9-001,CAP-OM,OM-DISCOVER-OBJECT-INSTANCE-CALLBACK-SERVIC,unit + federate integration test,rest,planned,Verify HLA1516.1-OM-6_9-001: RTI shall issue the Discover Object Instance callback service.,
TEST-HLA1516_1-OM-6_10-001-NATIVE,HLA1516.1-OM-6_10-001,CAP-OM,OM-UPDATE-ATTRIBUTE-VALUES-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-OM-6_10-001: RTI shall provide the Update Attribute Values service.,
TEST-HLA1516_1-OM-6_10-001-GRPC,HLA1516.1-OM-6_10-001,CAP-OM,OM-UPDATE-ATTRIBUTE-VALUES-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-OM-6_10-001: RTI shall provide the Update Attribute Values service.,
TEST-HLA1516_1-OM-6_10-001-REST,HLA1516.1-OM-6_10-001,CAP-OM,OM-UPDATE-ATTRIBUTE-VALUES-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-OM-6_10-001: RTI shall provide the Update Attribute Values service.,
TEST-HLA1516_1-OM-6_11-001-NATIVE,HLA1516.1-OM-6_11-001,CAP-OM,OM-REFLECT-ATTRIBUTE-VALUES-CALLBACK-SERVIC,unit + federate integration test,native,planned,Verify HLA1516.1-OM-6_11-001: RTI shall issue the Reflect Attribute Values callback service.,
TEST-HLA1516_1-OM-6_11-001-GRPC,HLA1516.1-OM-6_11-001,CAP-OM,OM-REFLECT-ATTRIBUTE-VALUES-CALLBACK-SERVIC,unit + federate integration test,grpc,planned,Verify HLA1516.1-OM-6_11-001: RTI shall issue the Reflect Attribute Values callback service.,
TEST-HLA1516_1-OM-6_11-001-REST,HLA1516.1-OM-6_11-001,CAP-OM,OM-REFLECT-ATTRIBUTE-VALUES-CALLBACK-SERVIC,unit + federate integration test,rest,planned,Verify HLA1516.1-OM-6_11-001: RTI shall issue the Reflect Attribute Values callback service.,
TEST-HLA1516_1-OM-6_12-001-NATIVE,HLA1516.1-OM-6_12-001,CAP-OM,OM-SEND-INTERACTION-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-OM-6_12-001: RTI shall provide the Send Interaction service.,
TEST-HLA1516_1-OM-6_12-001-GRPC,HLA1516.1-OM-6_12-001,CAP-OM,OM-SEND-INTERACTION-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-OM-6_12-001: RTI shall provide the Send Interaction service.,
TEST-HLA1516_1-OM-6_12-001-REST,HLA1516.1-OM-6_12-001,CAP-OM,OM-SEND-INTERACTION-SERVICE,unit + federate integration test,rest,planned,Verify HLA1516.1-OM-6_12-001: RTI shall provide the Send Interaction service.,
TEST-HLA1516_1-OM-6_13-001-NATIVE,HLA1516.1-OM-6_13-001,CAP-OM,OM-RECEIVE-INTERACTION-CALLBACK-SERVICE,unit + federate integration test,native,planned,Verify HLA1516.1-OM-6_13-001: RTI shall issue the Receive Interaction callback service.,
TEST-HLA1516_1-OM-6_13-001-GRPC,HLA1516.1-OM-6_13-001,CAP-OM,OM-RECEIVE-INTERACTION-CALLBACK-SERVICE,unit + federate integration test,grpc,planned,Verify HLA1516.1-OM-6_13-001: RTI shall issue the Receive Interaction callback service.,
