packet_requirement_id,curated_requirement_id,standard,clause,feature,reconciliation_kind,requirement_text,packet_verification_method,current_test_id,current_status,implementation_area,source_packet_file,notes
HLA1516.1-DM-5_11-STOPREGISTRATIONFOROBJECTCLASS-CB_ORDER-001,HLA1516.1-DM-5.11-001,IEEE 1516.1-2010,5.11,DM-STOP_REGISTRATION_FOR_OBJECT_CLASS,CB_ORDER,"The RTI shall deliver `stopRegistrationForObjectClass` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,test_start_and_stop_registration_callbacks_are_delivered,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Targeted callback test now isolates the declaration callbacks and proves the stop-registration callback follows the paired start-registration callback in the observed sequence.
HLA1516.1-DM-5_11-STOPREGISTRATIONFOROBJECTCLASS-CB_PAYLOAD-001,HLA1516.1-DM-5.11-001,IEEE 1516.1-2010,5.11,DM-STOP_REGISTRATION_FOR_OBJECT_CLASS,CB_PAYLOAD,"The RTI shall populate `stopRegistrationForObjectClass` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,test_start_and_stop_registration_callbacks_are_delivered,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Targeted callback test now proves the callback payload is exactly the expected `ObjectClassHandle` for the affected class.
HLA1516.1-DM-5_11-STOPREGISTRATIONFOROBJECTCLASS-CB_SIG-001,HLA1516.1-DM-5.11-001,IEEE 1516.1-2010,5.11,DM-STOP_REGISTRATION_FOR_OBJECT_CLASS,CB_SIG,The federate ambassador binding shall expose `stopRegistrationForObjectClass` with return type `void` and standard arguments: ObjectClassHandle theClass.,API signature static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,api/federate_ambassador,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the federate-ambassador binding exists and the source-derived API metadata records the standard Java callback parameter shape.
HLA1516.1-DM-5_12-001,HLA1516.1-DM-5.12-001,IEEE 1516.1-2010,5.12,DM-TURN-INTERACTIONS-ON-CALLBACK-SERVICE,seed,RTI shall issue the Turn Interactions On callback service.,unit + federate integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_turn_interactions_on_and_off_callbacks_are_delivered,mapped,rti.declaration_management.turn_interactions_on,hla_1516_requirements_master_v1_0.csv,This imported declaration callback-service seed row is aligned to the current Clause 5 callback bridge for the same clause.
HLA1516.1-DM-5_12-FEDCB-001,HLA1516.1-DM-5.12-001,IEEE 1516.1-2010,5.12,DM-turnInteractionsOn,FED_CB,RTI shall invoke FederateAmbassador callback `turnInteractionsOn` for the Turn Interactions On RTI-initiated service when its triggering condition occurs.,callback integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_turn_interactions_on_and_off_callbacks_are_delivered,mapped,declaration_management.callbacks.turnInteractionsOn,hla_1516_requirements_master_v1_0.csv,This imported declaration callback-surface row is directly covered by the Clause 5 callback witness for the same clause.
HLA1516.1-DM-5_12-FEDCB-001-ORD,HLA1516.1-DM-5.12-001,IEEE 1516.1-2010,5.12,DM-turnInteractionsOn,CB_ORD,`turnInteractionsOn` callback delivery shall respect the selected callback model and the ordering/time/scope constraints applicable to Turn Interactions On.,callback ordering/effect integration test,test_turn_interactions_on_and_off_callbacks_are_delivered,mapped,declaration_management.callback_dispatch,hla_1516_requirements_master_v1_0.csv,This imported declaration callback-order row is directly covered by the Clause 5 exact callback ordering witness for the same clause.
HLA1516.1-DM-5_12-FEDCB-001-SIG,HLA1516.1-DM-5.12-001,IEEE 1516.1-2010,5.12,DM-turnInteractionsOn,CB_SIG,`turnInteractionsOn` callback shall use return type `void` and callback arguments: InteractionClassHandle theHandle.,api signature/static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,declaration_management.callbacks.turnInteractionsOn,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the federate-ambassador binding exists and the source-derived API metadata records the standard Java callback parameter shape.
HLA1516.1-DM-5_12-TURNINTERACTIONSON-CB-001,HLA1516.1-DM-5.12-001,IEEE 1516.1-2010,5.12,DM-TURN_INTERACTIONS_ON,CB,The RTI shall issue the Turn Interactions On callback through the federate ambassador `turnInteractionsOn` operation when the standard callback conditions are satisfied.,callback integration tests,tests/backends/test_python_backend_object_ownership_extended.py::test_turn_interactions_on_and_off_callbacks_are_delivered,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Direct declaration-management callback tests now prove `turnInteractionsOn` is emitted from real publisher/subscriber usefulness transitions.
HLA1516.1-DM-5_12-TURNINTERACTIONSON-CB_ORDER-001,HLA1516.1-DM-5.12-001,IEEE 1516.1-2010,5.12,DM-TURN_INTERACTIONS_ON,CB_ORDER,"The RTI shall deliver `turnInteractionsOn` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,test_turn_interactions_on_and_off_callbacks_are_delivered,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Targeted callback test now isolates the declaration callbacks and proves the turn-on callback is delivered first in the observed interaction-callback sequence.
HLA1516.1-DM-5_12-TURNINTERACTIONSON-CB_PAYLOAD-001,HLA1516.1-DM-5.12-001,IEEE 1516.1-2010,5.12,DM-TURN_INTERACTIONS_ON,CB_PAYLOAD,"The RTI shall populate `turnInteractionsOn` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,test_turn_interactions_on_and_off_callbacks_are_delivered,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Targeted callback test now proves the callback payload is exactly the expected `InteractionClassHandle` for the affected interaction class.
HLA1516.1-DM-5_12-TURNINTERACTIONSON-CB_SIG-001,HLA1516.1-DM-5.12-001,IEEE 1516.1-2010,5.12,DM-TURN_INTERACTIONS_ON,CB_SIG,The federate ambassador binding shall expose `turnInteractionsOn` with return type `void` and standard arguments: InteractionClassHandle theHandle.,API signature static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,api/federate_ambassador,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the federate-ambassador binding exists and the source-derived API metadata records the standard Java callback parameter shape.
HLA1516.1-DM-5_13-001,HLA1516.1-DM-5.13-001,IEEE 1516.1-2010,5.13,DM-TURN-INTERACTIONS-OFF-CALLBACK-SERVICE,seed,RTI shall issue the Turn Interactions Off callback service.,unit + federate integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_turn_interactions_on_and_off_callbacks_are_delivered,mapped,rti.declaration_management.turn_interactions_off,hla_1516_requirements_master_v1_0.csv,This imported declaration callback-service seed row is aligned to the current Clause 5 callback bridge for the same clause.
HLA1516.1-DM-5_13-FEDCB-001,HLA1516.1-DM-5.13-001,IEEE 1516.1-2010,5.13,DM-turnInteractionsOff,FED_CB,RTI shall invoke FederateAmbassador callback `turnInteractionsOff` for the Turn Interactions Off RTI-initiated service when its triggering condition occurs.,callback integration test,tests/backends/test_python_backend_object_ownership_extended.py::test_turn_interactions_on_and_off_callbacks_are_delivered,mapped,declaration_management.callbacks.turnInteractionsOff,hla_1516_requirements_master_v1_0.csv,This imported declaration callback-surface row is directly covered by the Clause 5 callback witness for the same clause.
HLA1516.1-DM-5_13-FEDCB-001-ORD,HLA1516.1-DM-5.13-001,IEEE 1516.1-2010,5.13,DM-turnInteractionsOff,CB_ORD,`turnInteractionsOff` callback delivery shall respect the selected callback model and the ordering/time/scope constraints applicable to Turn Interactions Off.,callback ordering/effect integration test,test_turn_interactions_on_and_off_callbacks_are_delivered,mapped,declaration_management.callback_dispatch,hla_1516_requirements_master_v1_0.csv,This imported declaration callback-order row is directly covered by the Clause 5 exact callback ordering witness for the same clause.
HLA1516.1-DM-5_13-FEDCB-001-SIG,HLA1516.1-DM-5.13-001,IEEE 1516.1-2010,5.13,DM-turnInteractionsOff,CB_SIG,`turnInteractionsOff` callback shall use return type `void` and callback arguments: InteractionClassHandle theHandle.,api signature/static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,declaration_management.callbacks.turnInteractionsOff,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the federate-ambassador binding exists and the source-derived API metadata records the standard Java callback parameter shape.
HLA1516.1-DM-5_13-TURNINTERACTIONSOFF-CB-001,HLA1516.1-DM-5.13-001,IEEE 1516.1-2010,5.13,DM-TURN_INTERACTIONS_OFF,CB,The RTI shall issue the Turn Interactions Off callback through the federate ambassador `turnInteractionsOff` operation when the standard callback conditions are satisfied.,callback integration tests,tests/backends/test_python_backend_object_ownership_extended.py::test_turn_interactions_on_and_off_callbacks_are_delivered,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Direct declaration-management callback tests now prove `turnInteractionsOff` is emitted from real publisher/subscriber usefulness transitions.
HLA1516.1-DM-5_13-TURNINTERACTIONSOFF-CB_ORDER-001,HLA1516.1-DM-5.13-001,IEEE 1516.1-2010,5.13,DM-TURN_INTERACTIONS_OFF,CB_ORDER,"The RTI shall deliver `turnInteractionsOff` in the callback model selected by the federate and in an order consistent with standard service, save/restore, time-management, and message-delivery rules.",callback ordering tests,test_turn_interactions_on_and_off_callbacks_are_delivered,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Targeted callback test now isolates the declaration callbacks and proves the turn-off callback follows the paired turn-on callback in the observed sequence.
HLA1516.1-DM-5_13-TURNINTERACTIONSOFF-CB_PAYLOAD-001,HLA1516.1-DM-5.13-001,IEEE 1516.1-2010,5.13,DM-TURN_INTERACTIONS_OFF,CB_PAYLOAD,"The RTI shall populate `turnInteractionsOff` callback arguments consistently with the federation state transition, object instance, attribute, interaction, ownership, or time-management event being reported.",payload verification tests,test_turn_interactions_on_and_off_callbacks_are_delivered,mapped,rti/callback_dispatch,hla_1516_requirements_master_v1_0.csv,Targeted callback test now proves the callback payload is exactly the expected `InteractionClassHandle` for the affected interaction class.
HLA1516.1-DM-5_13-TURNINTERACTIONSOFF-CB_SIG-001,HLA1516.1-DM-5.13-001,IEEE 1516.1-2010,5.13,DM-TURN_INTERACTIONS_OFF,CB_SIG,The federate ambassador binding shall expose `turnInteractionsOff` with return type `void` and standard arguments: InteractionClassHandle theHandle.,API signature static test,test_clause_5_service_and_callback_signature_metadata_matches_source_bindings,mapped,api/federate_ambassador,hla_1516_requirements_master_v1_0.csv,Static signature audit now proves the federate-ambassador binding exists and the source-derived API metadata records the standard Java callback parameter shape.
