edition,requirement_id,source_document,clause,page,area,service_group,service_or_check,priority,closure_wave,requirement_text,normative_level,row_kind,parent_requirement_id,canonical_status,canonical_status_reason,owner_doc,primary_test_shard,primary_command,evidence_refs,boundary_note,source_trace_strength,repo_evidence_status,tags
2025,HLA2025-OMT-SU-193,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.57 Evoke Callback,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Evoke Callback` using 1516.1-2025 subclause `10.57` and the service-utilization element `evokeCallback`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=evokeCallback; 2010 comparison=modified; FI service delta=carry-forward",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-194,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.58 Evoke Multiple Callbacks,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Evoke Multiple Callbacks` using 1516.1-2025 subclause `10.58` and the service-utilization element `evokeMultipleCallbacks`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=evokeMultipleCallbacks; 2010 comparison=modified; FI service delta=carry-forward",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-195,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.59 Enable Callbacks,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Enable Callbacks` using 1516.1-2025 subclause `10.59` and the service-utilization element `enableCallbacks`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=enableCallbacks; 2010 comparison=modified; FI service delta=carry-forward",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-SU-196,IEEE Std 1516.2-2025 OMT Specification / serviceUtilizationType,6.3,94,SOM/FOM service-usage requirements,Support services,10.60 Disable Callbacks,P1,3-som-fom-service-usage-crosscheck,"When a FOM/SOM includes the Interface Specification Services Usage Table, it shall provide a usage slot for FI service `Disable Callbacks` using 1516.1-2025 subclause `10.60` and the service-utilization element `disableCallbacks`.",shall when table is present,service-usage-crosscheck,,covered,"Optional-table parser, roundtrip, and differential carry-forward evidence are recorded in 2025-service-utilization-crosscheck and mirror the covered 2025 FI catalog.",docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/factories/test_fom_omt_parsing.py; tests/factories/test_fom_roundtrip.py; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Absence of the optional service-usage table is not itself invalid; when present, reject malformed, misspelled, or unmapped service rows and do not count them as coverage. no XSD serviceUtilizationType element=disableCallbacks; 2010 comparison=modified; FI service delta=carry-forward",high: IEEE1516-OMT-2025 serviceUtilizationType + FI service ordering,covered: parser/serializer round-trip and FI cross-check evidence recorded,area:som-fom-service-usage-requirements; service-group:support-services; priority:p1; closure-wave:3-som-fom-service-usage-crosscheck; seed-slice:2025-service-utilization-crosscheck; owner:omt
2025,HLA2025-OMT-COMP-001,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.14,67,OMT component-level conformance,Array data type table,arrayDataType.name,P2,2-omt-field-and-validator-fixtures,The Array data type table representation shall conform to the 2025 OMT schema for `arrayDataType.name` with cardinality 1..1 and type `IdentifierType`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Array data type table instance that omits required `name`, places it out of schema order, or supplies content incompatible with `IdentifierType`. no XSD complexType=arrayDataType; element=name; minOccurs=1; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:array-data-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-002,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.14,67,OMT component-level conformance,Array data type table,arrayDataType.dataType,P2,2-omt-field-and-validator-fixtures,The Array data type table representation shall conform to the 2025 OMT schema for `arrayDataType.dataType` with cardinality 1..1 and type `ReferenceType`. Purpose: identifies the data type of an element of this array,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Array data type table instance that omits required `dataType`, places it out of schema order, or supplies content incompatible with `ReferenceType`. no XSD complexType=arrayDataType; element=dataType; minOccurs=1; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:array-data-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-003,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.14,67,OMT component-level conformance,Array data type table,arrayDataType.cardinality,P2,2-omt-field-and-validator-fixtures,The Array data type table representation shall conform to the 2025 OMT schema for `arrayDataType.cardinality` with cardinality 1..1 and type `cardinalityType`. Purpose: contains the number of elements that are contained in the array,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Array data type table instance that omits required `cardinality`, places it out of schema order, or supplies content incompatible with `cardinalityType`. no XSD complexType=arrayDataType; element=cardinality; minOccurs=1; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:array-data-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-004,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.14,67,OMT component-level conformance,Array data type table,arrayDataType.encoding,P1,2-omt-field-and-validator-fixtures,"The Array data type table representation shall conform to the 2025 OMT schema for `arrayDataType.encoding` with cardinality 1..1 and type `arrayDataTypeEncodingType`. Purpose: describe, in detail, the encoding of the array data type (e.g., the sequence of elements and the order of elements in multi-dimensional arrays) as delivered to and received from the RTI",schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-component-metadata-roundtrip.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Reject a Array data type table instance that omits required `encoding`, places it out of schema order, or supplies content incompatible with `arrayDataTypeEncodingType`. no XSD complexType=arrayDataType; element=encoding; minOccurs=1; maxOccurs=1; 2010 comparison=modified",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:array-data-type-table; priority:p1; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-component-metadata-roundtrip; owner:omt
2025,HLA2025-OMT-COMP-005,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.14,67,OMT component-level conformance,Array data type table,arrayDataType.semantics,P2,2-omt-field-and-validator-fixtures,The Array data type table representation shall conform to the 2025 OMT schema for `arrayDataType.semantics` with cardinality 0..1 and type `String`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-extended-supported-subset.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; tests/test_rti1516_2025_validation.py; tests/factories/test_fom_omt_parsing.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `semantics` when absent; when present, reject invalid cardinality, order, or `String` content. no XSD complexType=arrayDataType; element=semantics; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: repo evidence anchor and executable test recorded,area:omt-component-level-conformance; service-group:array-data-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-extended-supported-subset; owner:omt
2025,HLA2025-OMT-COMP-006,IEEE Std 1516.2-2025 OMT Specification / IEEE1516-OMT-2025.xsd,4.14,67,OMT component-level conformance,Array data type table,arrayDataType.xs:any,P2,2-omt-field-and-validator-fixtures,The Array data type table representation shall conform to the 2025 OMT schema for `arrayDataType.xs:any` with cardinality 0..1 and type `##other`.,schema constraint,schema-field,,covered,Repo evidence and executable anchors are recorded in 2025-omt-xs-any-extension-tolerance.,docs/requirements/ieee-1516-2025/omt.md,unit-fom-tooling,./tools/test-surface run unit-fom-tooling,docs/requirements/ieee-1516-2025/omt.md; docs/requirements/ieee-1516-2025/omt_xs_any_extension_tolerance.md; tests/test_rti1516_2025_validation.py; packages/hla-rti-core/src/hla/fom/__init__.py,"Do not require optional `xs:any` when absent; when present, reject invalid cardinality, order, or `##other` content. no XSD complexType=arrayDataType; element=xs:any; minOccurs=0; maxOccurs=1; 2010 comparison=carry-forward",high: IEEE1516-OMT-2025.xsd component element + 2010 comparison hint,covered: parser accepts and ignores foreign xs:any extension elements without treating them as native OMT metadata,area:omt-component-level-conformance; service-group:array-data-type-table; priority:p2; closure-wave:2-omt-field-and-validator-fixtures; seed-slice:2025-omt-xs-any-extension-tolerance; owner:omt
